## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\speed-acc-novel-child-gaze-order1\SAN-080918-08-[4f07843d-2d37-4e05-a9f4-6ce2a472e2e7]\SAN-080918-08-eye_data.idf
## Date:	09.08.2018 13:35:34
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	11321                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	SAN-080918-08                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
1094684485	SMP	1	1526.15	517.47	1251.78	552.83	20.42	20.42	3.47	20.16	20.16	3.49	1523.87	522.52	1534.24	522.34	1253.17	557.59	1263.22	557.46	1374.80	704.43	1353.17	734.65	0	1	1	2	-1	-1	-33.34	42.61	566.70	15.55	36.82	574.88	0.16	0.11	-0.98	0.21	0.11	-0.97	 -1	
1094717720	SMP	1	1527.25	518.51	1252.86	553.71	20.46	20.46	3.48	20.13	20.13	3.49	1524.93	523.60	1535.26	523.39	1254.37	558.55	1264.38	558.41	1372.66	706.27	1353.69	734.72	0	1	1	2	-1	-1	-33.53	42.43	566.88	15.34	36.67	575.28	0.16	0.11	-0.98	0.22	0.11	-0.97	 -1	
1094751034	SMP	1	1527.91	519.58	1254.05	554.80	20.26	20.26	3.47	20.15	20.15	3.49	1525.84	524.71	1536.07	524.46	1255.45	559.53	1265.47	559.36	1372.75	708.35	1352.52	736.78	0	1	1	2	-1	-1	-33.71	42.26	567.23	15.15	36.52	575.56	0.17	0.11	-0.98	0.21	0.11	-0.97	 -1	
1094784376	SMP	1	1528.78	520.79	1254.98	555.81	20.46	20.46	3.48	20.26	20.26	3.49	1526.55	525.76	1536.84	525.51	1256.44	560.52	1266.43	560.32	1371.19	711.36	1351.86	739.35	0	1	1	2	-1	-1	-33.86	42.09	567.46	14.98	36.36	575.90	0.16	0.10	-0.98	0.22	0.11	-0.97	 -1	
1094817699	SMP	1	1529.47	521.83	1255.82	556.76	20.86	20.86	3.49	20.35	20.35	3.50	1527.21	526.85	1537.47	526.58	1257.29	561.44	1267.30	561.27	1369.78	712.98	1351.80	742.06	0	1	1	2	-1	-1	-33.98	41.91	567.70	14.83	36.20	576.04	0.16	0.11	-0.98	0.22	0.11	-0.97	 -1	
1094851024	SMP	1	1530.15	522.92	1256.82	557.55	20.95	20.95	3.51	20.55	20.55	3.51	1527.87	527.87	1538.07	527.67	1258.11	562.41	1268.17	562.24	1368.40	715.66	1349.84	741.94	0	1	1	2	-1	-1	-34.13	41.76	568.17	14.68	36.02	576.06	0.16	0.11	-0.98	0.21	0.12	-0.97	 -1	
1094884364	SMP	1	1530.60	524.06	1257.62	558.43	21.21	21.21	3.53	20.77	20.77	3.53	1528.27	528.89	1538.50	528.64	1258.93	563.30	1268.88	563.13	1366.75	719.00	1348.09	742.66	0	1	1	2	-1	-1	-34.22	41.59	568.43	14.55	35.89	576.49	0.16	0.10	-0.98	0.21	0.12	-0.97	 -1	
1094917696	SMP	1	1531.07	524.65	1258.12	559.20	20.95	20.95	3.54	20.87	20.87	3.54	1528.82	529.79	1538.88	529.51	1259.57	563.82	1269.56	563.83	1365.29	718.04	1348.74	744.47	0	1	1	2	-1	-1	-34.36	41.50	569.32	14.43	35.79	576.68	0.16	0.11	-0.98	0.22	0.11	-0.97	 -1	
1094951022	SMP	1	1531.51	525.65	1258.78	559.84	21.28	21.28	3.56	20.88	20.88	3.56	1529.07	530.52	1539.29	530.32	1260.13	564.45	1270.12	564.33	1363.82	720.95	1347.27	746.44	0	1	1	2	-1	-1	-34.42	41.37	569.41	14.33	35.69	576.88	0.15	0.10	-0.98	0.21	0.11	-0.97	 -1	
1094984466	SMP	1	1531.50	526.42	1259.26	560.52	21.36	21.36	3.58	20.93	20.93	3.57	1529.31	531.27	1539.42	531.14	1260.60	565.23	1270.55	565.12	1364.23	721.51	1346.43	746.82	0	1	1	2	-1	-1	-34.50	41.28	570.15	14.26	35.57	577.19	0.16	0.11	-0.98	0.21	0.11	-0.97	 -1	
1095017795	SMP	1	1539.70	522.98	1267.24	556.89	21.05	21.05	3.59	20.92	20.92	3.58	1533.19	529.94	1543.39	529.81	1265.11	563.91	1275.07	563.88	992.33	537.04	1032.32	543.61	0	1	1	2	-1	-1	-35.21	41.53	570.26	13.44	35.82	577.46	0.01	0.18	-0.98	0.08	0.20	-0.98	 -1	
1095051023	SMP	1	1542.36	523.05	1271.15	556.98	20.87	20.87	3.59	21.17	21.17	3.60	1534.57	530.65	1544.70	530.44	1267.28	564.43	1277.23	564.45	881.68	498.88	879.49	520.43	0	1	1	2	-1	-1	-35.49	41.45	570.83	13.05	35.74	577.70	-0.04	0.20	-0.98	0.02	0.22	-0.98	 -1	
1095084398	SMP	1	1542.47	524.03	1271.38	557.84	21.02	21.02	3.59	20.90	20.90	3.60	1534.60	531.58	1544.68	531.38	1267.46	565.39	1277.29	565.40	875.25	493.91	874.38	509.57	0	1	1	2	-1	-1	-35.53	41.32	571.42	13.04	35.60	578.30	-0.05	0.20	-0.98	0.02	0.22	-0.98	 -1	
1095117671	SMP	1	1542.28	524.85	1271.53	558.71	20.65	20.65	3.59	20.78	20.78	3.61	1534.46	532.47	1544.58	532.29	1267.55	566.32	1277.36	566.29	875.78	487.75	870.53	503.24	0	1	1	2	-1	-1	-35.53	41.18	571.77	13.04	35.47	578.91	-0.04	0.21	-0.98	0.01	0.22	-0.97	 -1	
1095151017	SMP	1	1541.85	525.86	1271.42	559.69	20.94	20.94	3.59	20.63	20.63	3.60	1534.19	533.33	1544.24	533.15	1267.49	567.26	1277.33	567.23	879.13	489.92	870.33	501.19	0	1	1	2	-1	-1	-35.52	41.07	572.41	13.06	35.32	579.37	-0.04	0.20	-0.98	0.02	0.22	-0.97	 -1	
1095184349	SMP	1	1541.39	526.46	1271.31	560.81	20.89	20.89	3.59	20.93	20.93	3.61	1533.58	533.94	1543.61	533.80	1267.29	568.22	1277.16	568.20	876.87	488.54	868.54	503.75	0	1	1	2	-1	-1	-35.44	41.00	572.99	13.10	35.17	579.71	-0.05	0.20	-0.98	0.01	0.22	-0.98	 -1	
1095217689	SMP	1	1540.50	527.21	1270.83	561.74	20.82	20.82	3.59	20.89	20.89	3.62	1532.80	534.68	1542.76	534.40	1266.95	569.17	1276.70	569.16	877.30	489.51	868.86	503.02	0	1	1	2	-1	-1	-35.34	40.93	573.77	13.19	35.04	580.51	-0.04	0.20	-0.98	0.02	0.22	-0.98	 -1	
1095251051	SMP	1	1539.59	528.05	1270.34	562.83	20.57	20.57	3.59	20.56	20.56	3.61	1531.91	535.48	1541.84	535.28	1266.38	570.26	1276.18	570.27	877.37	489.24	868.19	502.43	0	1	1	2	-1	-1	-35.22	40.84	574.57	13.30	34.86	580.90	-0.04	0.20	-0.98	0.01	0.22	-0.98	 -1	
1095284354	SMP	1	1538.59	529.15	1269.67	564.30	20.44	20.44	3.58	20.68	20.68	3.61	1530.87	536.53	1540.74	536.34	1265.69	571.54	1275.42	571.56	876.21	489.79	866.88	505.45	0	1	1	2	-1	-1	-35.08	40.71	575.50	13.45	34.67	581.65	-0.05	0.20	-0.98	0.01	0.21	-0.98	 -1	
1095317715	SMP	1	1537.37	530.35	1268.91	565.77	20.30	20.30	3.57	20.37	20.37	3.60	1529.71	537.74	1539.65	537.50	1264.94	573.13	1274.68	573.15	876.68	489.98	866.10	504.28	0	1	1	2	-1	-1	-34.90	40.52	575.92	13.60	34.41	582.18	-0.04	0.20	-0.98	0.01	0.22	-0.98	 -1	
1095351020	SMP	1	1536.34	531.73	1268.05	566.91	20.28	20.28	3.56	20.11	20.11	3.59	1528.67	539.07	1538.54	538.92	1264.11	574.34	1273.84	574.36	876.20	489.99	865.87	503.03	0	1	1	2	-1	-1	-34.76	40.33	576.80	13.77	34.22	582.73	-0.05	0.20	-0.98	0.01	0.22	-0.97	 -1	
1095384639	SMP	1	1535.40	532.80	1267.24	568.22	20.31	20.31	3.55	20.05	20.05	3.57	1527.61	540.18	1537.46	540.05	1263.30	575.50	1273.06	575.49	874.44	487.52	865.73	502.54	0	1	1	2	-1	-1	-34.61	40.18	577.52	13.92	34.03	583.13	-0.05	0.20	-0.98	0.01	0.22	-0.98	 -1	
1095417759	SMP	1	1534.29	533.88	1266.52	569.22	20.36	20.36	3.55	20.02	20.02	3.56	1526.57	541.19	1536.45	541.09	1262.57	576.54	1272.25	576.51	873.66	488.14	864.19	502.71	0	1	1	2	-1	-1	-34.45	40.02	577.98	14.08	33.88	583.80	-0.05	0.20	-0.98	0.01	0.22	-0.98	 -1	
1095450973	SMP	1	1533.31	534.90	1265.77	570.44	20.35	20.35	3.55	20.00	20.00	3.55	1525.61	542.19	1535.45	542.07	1261.72	577.54	1271.42	577.54	873.39	488.59	862.54	506.26	0	1	1	2	-1	-1	-34.31	39.89	578.66	14.25	33.72	584.28	-0.05	0.20	-0.98	0.01	0.21	-0.98	 -1	
1095484410	SMP	1	1532.19	535.88	1264.88	571.29	20.41	20.41	3.55	19.96	19.96	3.54	1524.61	543.19	1534.48	543.05	1260.97	578.48	1270.64	578.52	874.12	489.37	862.74	507.62	0	1	1	2	-1	-1	-34.15	39.74	579.06	14.40	33.57	584.82	-0.04	0.20	-0.98	0.01	0.22	-0.98	 -1	
1095517686	SMP	1	1531.08	536.70	1263.93	572.07	20.42	20.42	3.55	20.15	20.15	3.54	1523.55	543.93	1533.52	543.76	1260.13	579.34	1269.78	579.38	874.84	490.18	863.41	508.20	0	1	1	2	-1	-1	-33.97	39.60	579.07	14.58	33.44	585.37	-0.04	0.20	-0.98	0.02	0.22	-0.98	 -1	
1095551044	SMP	1	1530.07	537.10	1262.88	572.75	20.60	20.60	3.56	20.16	20.16	3.54	1522.61	544.37	1532.46	544.19	1259.24	580.09	1268.95	580.09	876.68	490.75	866.92	507.32	0	1	1	2	-1	-1	-33.82	39.57	579.69	14.74	33.32	585.63	-0.04	0.20	-0.98	0.02	0.22	-0.97	 -1	
1095584299	SMP	1	1529.01	537.34	1262.12	573.38	20.57	20.57	3.57	20.31	20.31	3.55	1521.66	544.68	1531.57	544.44	1258.51	580.56	1268.17	580.55	880.33	490.48	869.58	508.92	0	1	1	2	-1	-1	-33.66	39.53	579.86	14.89	33.26	586.11	-0.04	0.20	-0.98	0.02	0.22	-0.98	 -1	
1095617629	SMP	1	1528.16	537.88	1261.37	574.06	20.83	20.83	3.58	20.49	20.49	3.56	1520.96	545.10	1530.73	544.87	1257.88	581.24	1267.41	581.22	884.93	491.21	873.47	509.75	0	1	1	2	-1	-1	-33.56	39.49	580.52	15.04	33.18	586.90	-0.03	0.20	-0.98	0.02	0.22	-0.98	 -1	
1095650966	SMP	1	1527.46	538.16	1260.81	574.70	20.82	20.82	3.59	20.48	20.48	3.57	1520.36	545.45	1530.29	545.22	1257.38	581.76	1267.00	581.80	894.60	491.02	879.72	510.40	0	1	1	2	-1	-1	-33.46	39.43	580.50	15.14	33.10	587.21	-0.03	0.20	-0.98	0.03	0.21	-0.98	 -1	
1095684277	SMP	1	1527.20	538.50	1260.54	575.12	20.99	20.99	3.60	20.58	20.58	3.58	1519.99	545.64	1529.69	545.40	1257.07	582.24	1266.58	582.19	893.02	492.21	881.82	511.38	0	1	1	2	-1	-1	-33.42	39.45	581.32	15.23	33.06	588.03	-0.03	0.20	-0.98	0.02	0.21	-0.98	 -1	
1095717747	SMP	1	1527.04	538.63	1260.55	575.37	21.09	21.09	3.62	20.83	20.83	3.60	1519.76	545.75	1529.61	545.47	1257.04	582.34	1266.53	582.39	896.08	493.62	883.35	513.69	0	1	1	2	-1	-1	-33.39	39.44	581.37	15.25	33.07	588.79	-0.03	0.20	-0.98	0.02	0.21	-0.98	 -1	
1095751028	SMP	1	1527.08	538.81	1260.72	575.64	21.15	21.15	3.64	21.03	21.03	3.62	1519.76	545.85	1529.59	545.60	1257.11	582.57	1266.62	582.59	897.85	496.01	883.68	515.32	0	1	1	2	-1	-1	-33.40	39.43	581.58	15.25	33.06	589.27	-0.04	0.19	-0.98	0.02	0.21	-0.98	 -1	
1095784407	SMP	1	1527.06	539.07	1260.79	575.87	21.09	21.09	3.65	21.06	21.06	3.64	1519.88	546.00	1529.66	545.78	1257.34	582.80	1266.94	582.81	902.25	499.09	888.93	516.97	0	1	1	2	-1	-1	-33.44	39.42	581.90	15.20	33.03	589.42	-0.03	0.19	-0.98	0.03	0.21	-0.98	 -1	
1095817692	SMP	1	1527.42	539.16	1261.14	576.17	21.18	21.18	3.66	21.39	21.39	3.67	1520.10	546.13	1529.91	545.93	1257.57	582.96	1267.21	582.99	903.18	500.79	890.15	519.16	0	1	1	2	-1	-1	-33.49	39.40	582.05	15.16	33.00	589.49	-0.04	0.19	-0.98	0.02	0.20	-0.98	 -1	
1095851001	SMP	1	1527.72	539.36	1261.55	576.22	21.42	21.42	3.67	21.16	21.16	3.68	1520.47	546.32	1530.29	546.16	1258.06	583.24	1267.49	583.20	905.72	502.68	891.62	518.29	0	1	1	2	-1	-1	-33.57	39.37	582.18	15.11	33.01	590.47	-0.03	0.19	-0.98	0.02	0.21	-0.98	 -1	
1095884332	SMP	1	1528.16	539.62	1262.18	576.60	21.64	21.64	3.70	21.44	21.44	3.70	1521.01	546.55	1530.71	546.32	1258.64	583.47	1268.23	583.44	907.69	504.58	892.84	521.22	0	1	1	2	-1	-1	-33.69	39.37	582.69	14.99	32.96	590.37	-0.03	0.19	-0.98	0.02	0.21	-0.98	 -1	
1095917641	SMP	1	1529.06	539.98	1263.13	576.94	21.62	21.62	3.71	21.58	21.58	3.73	1521.70	546.84	1531.56	546.55	1259.56	583.72	1269.16	583.76	907.85	507.91	892.48	524.14	0	1	1	2	-1	-1	-33.82	39.31	582.51	14.82	32.91	590.52	-0.04	0.19	-0.98	0.02	0.20	-0.98	 -1	
1095950903	SMP	1	1530.03	540.39	1264.35	577.35	21.63	21.63	3.73	21.70	21.70	3.75	1522.77	547.22	1532.55	547.05	1260.67	584.10	1270.26	584.10	908.15	510.27	890.64	526.46	0	1	1	2	-1	-1	-34.02	39.25	582.79	14.61	32.85	590.63	-0.03	0.19	-0.98	0.02	0.20	-0.98	 -1	
1095984266	SMP	1	1531.19	540.81	1265.62	577.58	21.81	21.81	3.75	21.80	21.80	3.77	1524.03	547.67	1533.70	547.43	1262.02	584.35	1271.49	584.34	908.28	512.13	888.97	528.34	0	1	1	2	-1	-1	-34.28	39.21	583.31	14.38	32.84	591.19	-0.03	0.19	-0.98	0.02	0.20	-0.98	 -1	
1096017597	SMP	1	1532.64	541.58	1267.06	577.99	21.99	21.99	3.77	21.81	21.81	3.79	1525.36	548.34	1535.20	548.17	1263.45	584.76	1272.99	584.76	906.75	514.94	886.92	529.59	0	1	1	2	-1	-1	-34.53	39.07	583.15	14.11	32.77	591.31	-0.03	0.19	-0.98	0.02	0.20	-0.98	 -1	
1096050923	SMP	1	1534.77	542.01	1269.08	578.17	21.94	21.94	3.78	21.67	21.67	3.80	1527.26	548.82	1536.95	548.56	1265.31	585.19	1274.85	585.14	903.23	516.60	883.29	528.14	0	1	1	2	-1	-1	-34.90	39.03	583.75	13.77	32.70	591.43	-0.04	0.19	-0.98	0.02	0.21	-0.98	 -1	
1096084261	SMP	1	1542.57	540.91	1277.55	577.10	21.53	21.53	3.78	22.31	22.31	3.83	1532.16	548.56	1541.65	548.49	1270.73	584.46	1280.21	584.52	606.50	477.59	574.10	518.01	0	1	1	2	-1	-1	-35.87	39.14	585.02	12.76	32.85	591.79	-0.16	0.22	-0.96	-0.10	0.23	-0.97	 -1	
1096117636	SMP	1	1544.56	541.83	1279.57	577.27	21.62	21.62	3.79	22.13	22.13	3.85	1534.08	549.37	1543.60	549.27	1272.64	584.95	1282.07	584.98	603.25	471.54	567.73	488.17	0	1	1	2	-1	-1	-36.28	39.05	585.83	12.42	32.78	592.27	-0.16	0.22	-0.96	-0.10	0.24	-0.97	 -1	
1096150901	SMP	1	1546.59	542.75	1281.44	577.82	21.71	21.71	3.80	22.10	22.10	3.86	1536.11	550.15	1545.59	550.15	1274.45	585.23	1283.90	585.34	600.64	468.26	563.02	493.94	0	1	1	2	-1	-1	-36.72	38.97	586.91	12.08	32.74	592.51	-0.16	0.22	-0.96	-0.11	0.23	-0.97	 -1	
1096184481	SMP	1	1548.69	543.34	1283.34	578.12	21.69	21.69	3.81	22.33	22.33	3.88	1538.23	550.85	1547.63	550.83	1276.45	585.59	1285.84	585.63	598.66	451.94	562.49	484.51	0	1	1	2	-1	-1	-37.20	38.94	588.42	11.72	32.70	593.02	-0.16	0.22	-0.96	-0.10	0.23	-0.97	 -1	
1096217569	SMP	1	1550.61	543.90	1284.97	578.28	21.67	21.67	3.81	22.05	22.05	3.89	1540.09	551.39	1549.60	551.33	1278.25	585.99	1287.59	585.97	597.06	448.72	565.20	466.08	0	1	1	2	-1	-1	-37.57	38.85	588.50	11.40	32.67	593.63	-0.16	0.22	-0.96	-0.10	0.24	-0.97	 -1	
1096250904	SMP	1	1552.28	544.63	1286.68	578.96	21.68	21.68	3.82	22.28	22.28	3.91	1541.73	552.12	1551.23	552.10	1279.82	586.39	1289.32	586.44	595.21	443.35	565.28	473.43	0	1	1	2	-1	-1	-37.91	38.75	589.19	11.09	32.58	593.46	-0.16	0.22	-0.96	-0.10	0.23	-0.97	 -1	
1096284307	SMP	1	1553.79	545.39	1288.25	579.52	21.56	21.56	3.82	22.14	22.14	3.91	1543.38	553.00	1552.75	553.04	1281.34	587.13	1290.70	587.20	594.96	435.28	563.52	461.78	0	1	1	2	-1	-1	-38.31	38.68	590.77	10.83	32.47	594.10	-0.16	0.23	-0.96	-0.10	0.24	-0.97	 -1	
1096317645	SMP	1	1555.31	546.34	1289.67	580.34	21.24	21.24	3.81	22.07	22.07	3.92	1544.78	553.86	1554.34	553.91	1282.82	587.91	1292.29	587.94	594.26	434.58	564.00	460.95	0	1	1	2	-1	-1	-38.56	38.49	590.25	10.54	32.33	594.12	-0.16	0.22	-0.96	-0.10	0.24	-0.97	 -1	
1096350905	SMP	1	1556.78	547.10	1291.10	580.89	20.84	20.84	3.79	21.73	21.73	3.91	1546.40	554.71	1555.79	554.67	1284.28	588.47	1293.66	588.51	594.33	430.99	563.89	457.97	0	1	1	2	-1	-1	-38.94	38.43	591.68	10.28	32.25	594.66	-0.16	0.23	-0.96	-0.10	0.24	-0.97	 -1	
1096384235	SMP	1	1558.31	547.86	1292.34	581.43	20.65	20.65	3.77	21.48	21.48	3.90	1547.70	555.42	1557.17	555.39	1285.61	589.10	1295.10	589.15	591.95	429.83	565.88	453.96	0	1	1	2	-1	-1	-39.20	38.30	591.81	10.02	32.12	594.48	-0.16	0.22	-0.96	-0.09	0.24	-0.97	 -1	
1096417553	SMP	1	1559.36	548.66	1293.43	582.03	20.44	20.44	3.75	21.33	21.33	3.88	1548.84	556.30	1558.37	556.23	1286.73	589.50	1296.21	589.54	591.73	427.66	567.49	454.72	0	1	1	2	-1	-1	-39.42	38.15	591.87	9.81	32.05	594.56	-0.16	0.23	-0.96	-0.09	0.23	-0.97	 -1	
1096450898	SMP	1	1560.21	549.37	1294.29	582.51	20.33	20.33	3.73	21.38	21.38	3.87	1549.67	556.91	1559.18	556.96	1287.44	590.07	1296.95	590.10	589.80	426.67	566.70	452.42	0	1	1	2	-1	-1	-39.60	38.04	592.21	9.67	31.94	594.54	-0.16	0.23	-0.96	-0.10	0.24	-0.97	 -1	
1096484235	SMP	1	1553.52	553.80	1287.71	587.06	20.76	20.76	3.72	21.30	21.30	3.86	1546.18	559.62	1555.92	559.46	1284.46	592.50	1294.11	592.50	887.17	596.34	912.64	652.32	0	1	1	2	-1	-1	-38.91	37.50	591.31	10.21	31.46	593.98	-0.03	0.16	-0.99	0.04	0.16	-0.99	 -1	
1096517649	SMP	1	1553.43	554.60	1287.71	587.64	20.70	20.70	3.71	21.28	21.28	3.85	1546.23	560.38	1556.10	560.25	1284.42	593.21	1294.03	593.23	897.14	599.58	909.46	645.82	0	1	1	2	-1	-1	-38.83	37.26	589.86	10.21	31.30	593.58	-0.02	0.16	-0.99	0.04	0.16	-0.99	 -1	
1096550974	SMP	1	1553.34	554.99	1287.49	588.06	20.74	20.74	3.71	21.09	21.09	3.83	1546.15	560.87	1555.80	560.67	1284.08	593.79	1293.57	593.88	897.03	598.32	902.61	636.46	0	1	1	2	-1	-1	-38.85	37.23	590.66	10.29	31.19	593.74	-0.03	0.16	-0.99	0.03	0.17	-0.98	 -1	
1096584690	SMP	1	1552.94	555.63	1286.98	589.02	20.99	20.99	3.71	21.57	21.57	3.83	1545.71	561.39	1555.51	561.27	1283.62	594.50	1293.26	594.48	898.15	600.06	902.60	642.51	0	1	1	2	-1	-1	-38.70	37.04	589.37	10.35	31.04	593.06	-0.03	0.16	-0.99	0.04	0.16	-0.99	 -1	
1096617605	SMP	1	1552.55	555.96	1286.61	589.42	20.90	20.90	3.71	21.35	21.35	3.83	1545.29	561.80	1555.09	561.67	1283.21	595.18	1292.65	595.18	898.05	599.97	899.48	636.43	0	1	1	2	-1	-1	-38.56	36.91	588.53	10.45	30.93	593.48	-0.03	0.16	-0.99	0.03	0.17	-0.98	 -1	
1096650894	SMP	1	1552.17	556.56	1285.89	590.17	21.31	21.31	3.72	21.56	21.56	3.83	1544.77	562.20	1554.56	562.17	1282.57	595.66	1292.25	595.69	895.38	602.77	901.52	640.90	0	1	1	2	-1	-1	-38.42	36.78	587.85	10.53	30.78	592.45	-0.03	0.15	-0.99	0.04	0.16	-0.99	 -1	
1096684247	SMP	1	1551.63	558.16	1285.85	591.93	21.37	21.37	3.73	21.60	21.60	3.83	1544.16	563.18	1553.99	563.00	1282.21	596.72	1291.79	596.77	892.24	643.55	894.48	678.37	0	1	1	2	-1	-1	-38.25	36.56	586.89	10.61	30.57	592.32	-0.04	0.13	-0.99	0.03	0.13	-0.99	 -1	
1096717606	SMP	1	1551.09	558.66	1285.04	592.75	21.47	21.47	3.74	21.83	21.83	3.84	1543.56	563.50	1553.44	563.43	1281.42	597.40	1291.16	597.39	889.44	671.82	892.88	709.06	0	1	1	2	-1	-1	-38.07	36.42	585.81	10.72	30.39	591.19	-0.04	0.12	-0.99	0.03	0.13	-0.99	 -1	
1096750917	SMP	1	1550.59	558.83	1284.39	593.01	21.24	21.24	3.74	21.88	21.88	3.85	1543.09	563.76	1552.81	563.58	1280.80	597.70	1290.43	597.73	886.44	675.76	890.53	712.46	0	1	1	2	-1	-1	-37.99	36.40	586.15	10.85	30.32	591.00	-0.04	0.12	-0.99	0.03	0.13	-0.99	 -1	
1096784191	SMP	1	1550.21	559.23	1283.86	593.42	21.15	21.15	3.74	21.59	21.59	3.84	1542.53	564.04	1552.51	563.93	1280.36	598.18	1290.02	598.17	883.50	687.13	891.00	712.95	0	1	1	2	-1	-1	-37.79	36.22	584.19	10.92	30.21	590.55	-0.04	0.12	-0.99	0.03	0.13	-0.99	 -1	
1096817547	SMP	1	1549.74	559.45	1283.30	593.60	20.94	20.94	3.73	21.20	21.20	3.83	1542.16	564.37	1552.08	564.27	1279.84	598.48	1289.43	598.49	882.78	684.83	890.66	706.96	0	1	1	2	-1	-1	-37.68	36.13	583.71	11.02	30.15	590.41	-0.04	0.12	-0.99	0.03	0.14	-0.99	 -1	
1096850823	SMP	1	1549.46	559.54	1282.81	594.18	20.65	20.65	3.71	21.31	21.31	3.82	1541.77	564.48	1551.62	564.42	1279.28	598.82	1288.95	598.84	878.39	685.81	888.40	722.44	0	1	1	2	-1	-1	-37.58	36.09	583.46	11.11	30.06	589.91	-0.04	0.12	-0.99	0.03	0.13	-0.99	 -1	
1096884172	SMP	1	1548.97	559.46	1282.26	594.22	20.52	20.52	3.69	21.27	21.27	3.81	1541.35	564.36	1551.33	564.28	1278.69	598.91	1288.39	598.92	877.20	690.28	886.41	724.46	0	1	1	2	-1	-1	-37.45	36.05	582.40	11.20	30.02	589.39	-0.04	0.12	-0.99	0.03	0.13	-0.99	 -1	
1096917540	SMP	1	1548.76	559.44	1281.77	594.23	20.75	20.75	3.68	21.08	21.08	3.79	1540.95	564.26	1550.89	564.20	1278.19	599.00	1287.87	599.03	871.50	693.59	885.51	723.72	0	1	1	2	-1	-1	-37.34	36.04	581.93	11.29	29.98	589.09	-0.05	0.12	-0.99	0.03	0.13	-0.99	 -1	
1096950875	SMP	1	1548.28	559.65	1281.27	594.49	20.85	20.85	3.67	20.99	20.99	3.78	1540.59	564.45	1550.51	564.34	1277.64	599.36	1287.35	599.38	869.68	696.74	883.70	723.58	0	1	1	2	-1	-1	-37.25	35.98	581.52	11.38	29.89	588.68	-0.04	0.12	-0.99	0.03	0.14	-0.99	 -1	
1096984681	SMP	1	1547.82	559.83	1280.73	595.10	20.58	20.58	3.66	21.25	21.25	3.77	1540.23	564.81	1550.21	564.53	1277.15	599.67	1286.85	599.75	869.03	697.22	883.33	728.60	0	1	1	2	-1	-1	-37.15	35.89	580.88	11.47	29.82	588.41	-0.04	0.12	-0.99	0.03	0.13	-0.99	 -1	
1097017519	SMP	1	1547.48	559.79	1280.40	595.23	20.42	20.42	3.64	21.35	21.35	3.77	1539.87	564.91	1549.78	564.68	1276.60	600.07	1286.36	600.09	867.82	696.57	879.72	727.66	0	1	1	2	-1	-1	-37.06	35.86	580.73	11.56	29.73	588.01	-0.04	0.13	-0.99	0.02	0.13	-0.99	 -1	
1097050864	SMP	1	1547.29	560.14	1279.91	595.62	21.00	21.00	3.65	21.73	21.73	3.78	1539.48	564.99	1549.52	564.78	1276.12	600.32	1285.89	600.28	865.56	700.04	879.05	730.34	0	1	1	2	-1	-1	-36.96	35.80	580.11	11.64	29.67	587.60	-0.04	0.12	-0.99	0.02	0.13	-0.99	 -1	
1097084135	SMP	1	1546.75	560.12	1279.21	595.73	21.15	21.15	3.66	21.87	21.87	3.80	1539.11	565.08	1549.01	564.93	1275.56	600.42	1285.32	600.43	865.26	699.92	879.40	730.67	0	1	1	2	-1	-1	-36.88	35.78	580.05	11.74	29.62	587.23	-0.04	0.12	-0.99	0.03	0.13	-0.99	 -1	
