subid,tr.num,gaze_condition,correct,age,age_group,target_image,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
1,7,straight_ahead,0,1813,4,cookie,0.3420000000000005,straight_ahead,0.34,guess,0,0.11999999999999994,ucl,0.57
27,5,straight_ahead,1,1163,3,cookie,0.3420000000000005,straight_ahead,0.34,guess,0,0.11999999999999994,ucl,0.57
38,15,straight_ahead,1,1933,5,cookie,0.34299999999999997,straight_ahead,0.34,guess,0,0.10999999999999993,ucl,0.57
45,30,straight_ahead,0,NA,3,shoe,0.367,straight_ahead,0.37,guess,0,0.11999999999999994,ucl,0.57
46,5,straight_ahead,0,NA,5,shoe,0.367,straight_ahead,0.37,guess,0,0.11999999999999994,ucl,0.57
15,25,straight_ahead,0,1077,2,chicken,0.36799999999999944,straight_ahead,0.37,guess,0,0.12999999999999995,ucl,0.57
21,15,straight_ahead,1,1835,5,ball,0.36799999999999944,straight_ahead,0.37,guess,0,0.11999999999999994,ucl,0.57
34,6,straight_ahead,0,2016,5,chicken,0.36799999999999944,straight_ahead,0.37,guess,0,0.11999999999999994,ucl,0.57
6,8,straight_ahead,0,1507,4,ball,0.36799999999999944,straight_ahead,0.37,guess,0,0.12999999999999995,ucl,0.57
19,10,straight_ahead,0,1664,4,bunny,0.3680000000000003,straight_ahead,0.37,guess,0,0.12999999999999995,ucl,0.57
35,20,straight_ahead,0,2110,5,juice,0.3689999999999998,straight_ahead,0.37,guess,0,0.13999999999999996,ucl,0.57
26,24,straight_ahead,1,1789,4,ball,0.37100000000000044,straight_ahead,0.37,guess,0,0.12999999999999995,ucl,0.57
28,22,straight_ahead,1,1086,2,ball,0.37100000000000044,straight_ahead,0.37,guess,0,0.12999999999999995,ucl,0.57
3,22,straight_ahead,1,1914,5,ball,0.37100000000000044,straight_ahead,0.37,guess,0,0.11999999999999994,ucl,0.57
3,32,straight_ahead,0,1914,5,bottle,0.37100000000000044,straight_ahead,0.37,guess,0,0.12999999999999995,ucl,0.57
33,11,straight_ahead,1,1637,4,ball,0.37100000000000044,straight_ahead,0.37,guess,0,0.11999999999999994,ucl,0.57
46,1,straight_ahead,1,NA,5,ball,0.37100000000000044,straight_ahead,0.37,guess,0,0.10999999999999993,ucl,0.57
8,22,straight_ahead,1,1395,3,ball,0.37100000000000044,straight_ahead,0.37,guess,0,0.10999999999999993,ucl,0.57
3,23,straight_ahead,0,1914,5,cookie,0.3719999999999999,straight_ahead,0.37,guess,0,0.10999999999999993,ucl,0.57
6,16,straight_ahead,1,1507,4,chicken,0.3719999999999999,straight_ahead,0.37,guess,0,0.10999999999999993,ucl,0.57
16,28,straight_ahead,1,1741,4,boat,0.3720000000000008,straight_ahead,0.37,guess,0,0.09999999999999998,ucl,0.57
14,7,straight_ahead,0,1843,5,boat,0.3730000000000002,straight_ahead,0.37,guess,0,0.10999999999999993,ucl,0.57
12,28,straight_ahead,1,1406,3,ball,0.375,straight_ahead,0.38,guess,0,0.09999999999999998,ucl,0.57
23,14,straight_ahead,1,1971,5,cookie,0.375,straight_ahead,0.38,guess,0,0.09999999999999998,ucl,0.57
24,17,straight_ahead,1,2149,5,juice,0.375,straight_ahead,0.38,guess,0,0.08999999999999997,ucl,0.57
21,2,straight_ahead,1,1835,5,bottle,0.39999999999999947,straight_ahead,0.4,guess,0,0.08999999999999997,ucl,0.57
38,9,straight_ahead,1,1933,5,shoe,0.4009999999999998,straight_ahead,0.4,guess,0,0.07999999999999996,ucl,0.57
35,26,straight_ahead,0,2110,5,shoe,0.40200000000000014,straight_ahead,0.4,guess,0,0.08999999999999997,ucl,0.57
1,9,straight_ahead,0,1813,4,bunny,0.4029999999999996,straight_ahead,0.4,guess,0,0.08999999999999997,ucl,0.57
1,14,straight_ahead,1,1813,4,boat,0.4029999999999996,straight_ahead,0.4,guess,0,0.08999999999999997,ucl,0.57
19,16,straight_ahead,1,1664,4,boat,0.4029999999999996,straight_ahead,0.4,guess,0,0.07999999999999996,ucl,0.57
21,3,straight_ahead,1,1835,5,juice,0.4029999999999996,straight_ahead,0.4,guess,0,0.07999999999999996,ucl,0.57
29,10,straight_ahead,1,1334,3,boat,0.4029999999999996,straight_ahead,0.4,guess,0,0.06999999999999995,ucl,0.57
31,29,straight_ahead,0,1976,5,juice,0.4029999999999996,straight_ahead,0.4,guess,0,0.07999999999999996,ucl,0.57
16,26,straight_ahead,1,1741,4,bottle,0.4039999999999999,straight_ahead,0.4,guess,0,0.06999999999999995,ucl,0.57
23,1,straight_ahead,1,1971,5,chicken,0.4039999999999999,straight_ahead,0.4,guess,0,0.06999999999999995,ucl,0.57
27,10,straight_ahead,1,1163,3,ball,0.4039999999999999,straight_ahead,0.4,guess,0,0.05999999999999994,ucl,0.57
41,5,straight_ahead,1,NA,4,ball,0.4039999999999999,straight_ahead,0.4,guess,0,0.05999999999999994,ucl,0.57
9,19,straight_ahead,1,1955,5,bunny,0.4039999999999999,straight_ahead,0.4,guess,0,0.04999999999999993,ucl,0.57
16,19,straight_ahead,0,1741,4,chicken,0.40500000000000025,straight_ahead,0.41,guess,0,0.05999999999999994,ucl,0.57
26,32,straight_ahead,1,1789,4,cookie,0.40500000000000025,straight_ahead,0.41,guess,0,0.04999999999999993,ucl,0.57
9,18,straight_ahead,1,1955,5,chicken,0.40500000000000025,straight_ahead,0.41,guess,0,0.04999999999999993,ucl,0.57
31,24,straight_ahead,0,1976,5,boat,0.40700000000000003,straight_ahead,0.41,guess,0,0.04999999999999993,ucl,0.57
31,27,straight_ahead,0,1976,5,boat,0.40700000000000003,straight_ahead,0.41,guess,0,0.05999999999999994,ucl,0.57
31,26,straight_ahead,0,1976,5,juice,0.4089999999999998,straight_ahead,0.41,guess,0,0.05999999999999994,ucl,0.57
35,24,straight_ahead,1,2110,5,juice,0.4089999999999998,straight_ahead,0.41,guess,0,0.05999999999999994,ucl,0.57
1,16,straight_ahead,1,1813,4,juice,0.4090000000000007,straight_ahead,0.41,guess,0,0.04999999999999993,ucl,0.57
16,31,straight_ahead,1,1741,4,juice,0.4090000000000007,straight_ahead,0.41,guess,0,0.04999999999999993,ucl,0.57
34,8,straight_ahead,0,2016,5,cookie,0.41000000000000014,straight_ahead,0.41,guess,0,0.04999999999999993,ucl,0.57
38,13,straight_ahead,1,1933,5,bottle,0.4339999999999993,straight_ahead,0.43,guess,0,0.04999999999999993,ucl,0.57
4,1,straight_ahead,0,1804,4,shoe,0.43400000000000016,straight_ahead,0.43,guess,0,0.04999999999999993,ucl,0.57
6,14,straight_ahead,1,1507,4,shoe,0.43400000000000016,straight_ahead,0.43,guess,0,0.04999999999999993,ucl,0.57
25,17,straight_ahead,1,1929,5,bunny,0.4349999999999996,straight_ahead,0.43,guess,0,0.039999999999999925,ucl,0.57
32,22,straight_ahead,1,1751,4,shoe,0.4349999999999996,straight_ahead,0.43,guess,0,0.039999999999999925,ucl,0.57
13,9,straight_ahead,0,1480,4,boat,0.43599999999999994,straight_ahead,0.44,guess,0,0.039999999999999925,ucl,0.57
16,24,straight_ahead,1,1741,4,boat,0.43599999999999994,straight_ahead,0.44,guess,0,0.039999999999999925,ucl,0.57
3,19,straight_ahead,1,1914,5,boat,0.43599999999999994,straight_ahead,0.44,guess,0,0.029999999999999916,ucl,0.57
4,8,straight_ahead,1,1804,4,juice,0.43599999999999994,straight_ahead,0.44,guess,0,0.029999999999999916,ucl,0.57
25,20,straight_ahead,1,1929,5,bunny,0.4370000000000003,straight_ahead,0.44,guess,0,0.029999999999999916,ucl,0.57
26,26,straight_ahead,1,1789,4,ball,0.4370000000000003,straight_ahead,0.44,guess,0,0.019999999999999907,ucl,0.57
4,4,straight_ahead,0,1804,4,bottle,0.4370000000000003,straight_ahead,0.44,guess,0,0.029999999999999916,ucl,0.57
47,6,straight_ahead,0,NA,4,ball,0.4370000000000003,straight_ahead,0.44,guess,0,0.029999999999999916,ucl,0.57
47,8,straight_ahead,0,NA,4,bunny,0.4370000000000003,straight_ahead,0.44,guess,0,0.039999999999999925,ucl,0.57
10,5,straight_ahead,0,1373,3,chicken,0.4379999999999997,straight_ahead,0.44,guess,0,0.039999999999999925,ucl,0.57
17,24,straight_ahead,0,1180,3,chicken,0.4379999999999997,straight_ahead,0.44,guess,0,0.04999999999999993,ucl,0.57
19,9,straight_ahead,1,1664,4,chicken,0.4379999999999997,straight_ahead,0.44,guess,0,0.039999999999999925,ucl,0.57
29,5,straight_ahead,1,1334,3,chicken,0.4379999999999997,straight_ahead,0.44,guess,0,0.039999999999999925,ucl,0.57
4,14,straight_ahead,0,1804,4,chicken,0.4379999999999997,straight_ahead,0.44,guess,0,0.039999999999999925,ucl,0.57
41,8,straight_ahead,1,NA,4,chicken,0.4379999999999997,straight_ahead,0.44,guess,0,0.039999999999999925,ucl,0.57
17,31,straight_ahead,1,1180,3,ball,0.44200000000000017,straight_ahead,0.44,guess,0,0.029999999999999916,ucl,0.57
34,14,straight_ahead,1,2016,5,cookie,0.4430000000000005,straight_ahead,0.44,guess,0,0.029999999999999916,ucl,0.57
32,26,straight_ahead,1,1751,4,bottle,0.46699999999999964,straight_ahead,0.47,guess,0,0.019999999999999907,ucl,0.57
24,30,straight_ahead,1,2149,5,shoe,0.4670000000000005,straight_ahead,0.47,guess,0,0.019999999999999907,ucl,0.57
14,3,straight_ahead,1,1843,5,shoe,0.46799999999999997,straight_ahead,0.47,guess,0,0.019999999999999907,ucl,0.57
21,10,straight_ahead,1,1835,5,shoe,0.46799999999999997,straight_ahead,0.47,guess,0,0.009999999999999898,ucl,0.57
31,21,straight_ahead,0,1976,5,shoe,0.46799999999999997,straight_ahead,0.47,guess,0,0.019999999999999907,ucl,0.57
44,18,straight_ahead,0,NA,4,shoe,0.46799999999999997,straight_ahead,0.47,guess,0,0.019999999999999907,ucl,0.57
6,3,straight_ahead,1,1507,4,chicken,0.46799999999999997,straight_ahead,0.47,guess,0,0.019999999999999907,ucl,0.57
38,12,straight_ahead,1,1933,5,bunny,0.4689999999999994,straight_ahead,0.47,guess,0,0.009999999999999898,ucl,0.57
8,24,straight_ahead,1,1395,3,juice,0.4690000000000003,straight_ahead,0.47,guess,0,0.009999999999999898,ucl,0.57
41,14,straight_ahead,1,NA,4,bunny,0.46999999999999975,straight_ahead,0.47,guess,0,0,ucl,0.57
23,16,straight_ahead,1,1971,5,chicken,0.4710000000000001,straight_ahead,0.47,guess,0,0,ucl,0.57
4,16,straight_ahead,1,1804,4,ball,0.4710000000000001,straight_ahead,0.47,guess,0,0,ucl,0.57
12,17,straight_ahead,1,1406,3,chicken,0.47199999999999953,straight_ahead,0.47,response,1,0.010000000000000009,ucl,0.57
16,20,straight_ahead,1,1741,4,cookie,0.47199999999999953,straight_ahead,0.47,response,1,0.010000000000000009,ucl,0.57
34,1,straight_ahead,1,2016,5,chicken,0.47199999999999953,straight_ahead,0.47,response,1,0.020000000000000018,ucl,0.57
4,10,straight_ahead,1,1804,4,cookie,0.47199999999999953,straight_ahead,0.47,response,1,0.020000000000000018,ucl,0.57
26,17,straight_ahead,0,1789,4,chicken,0.4720000000000004,straight_ahead,0.47,response,1,0.020000000000000018,ucl,0.57
3,31,straight_ahead,0,1914,5,boat,0.4720000000000004,straight_ahead,0.47,response,1,0.010000000000000009,ucl,0.57
9,21,straight_ahead,0,1955,5,ball,0.47499999999999964,straight_ahead,0.47,guess,0,0,ucl,0.57
41,10,straight_ahead,1,NA,4,juice,0.47500000000000053,straight_ahead,0.48,response,1,0.010000000000000009,ucl,0.57
32,24,straight_ahead,1,1751,4,cookie,0.476,straight_ahead,0.48,response,1,0.010000000000000009,ucl,0.57
35,31,straight_ahead,0,2110,5,cookie,0.476,straight_ahead,0.48,response,1,0.010000000000000009,ucl,0.57
6,15,straight_ahead,1,1507,4,cookie,0.476,straight_ahead,0.48,response,1,0.010000000000000009,ucl,0.57
36,32,straight_ahead,1,1277,3,bottle,0.5,straight_ahead,0.5,response,1,0.010000000000000009,ucl,0.57
6,10,straight_ahead,1,1507,4,bottle,0.5,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
6,12,straight_ahead,0,1507,4,shoe,0.5009999999999994,straight_ahead,0.5,response,1,0.010000000000000009,ucl,0.57
10,4,straight_ahead,1,1373,3,shoe,0.5010000000000003,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
13,15,straight_ahead,1,1480,4,shoe,0.5010000000000003,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
12,18,straight_ahead,1,1406,3,shoe,0.5019999999999998,straight_ahead,0.5,response,1,0.030000000000000027,ucl,0.57
12,24,straight_ahead,1,1406,3,bottle,0.5019999999999998,straight_ahead,0.5,response,1,0.030000000000000027,ucl,0.57
16,22,straight_ahead,0,1741,4,bunny,0.5019999999999998,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
31,19,straight_ahead,0,1976,5,bottle,0.5019999999999998,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
36,23,straight_ahead,0,1277,3,bottle,0.5019999999999998,straight_ahead,0.5,response,1,0.010000000000000009,ucl,0.57
5,10,straight_ahead,1,1873,5,boat,0.5030000000000001,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
13,12,straight_ahead,1,1480,4,chicken,0.5039999999999996,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
1,4,straight_ahead,0,1813,4,bottle,0.5040000000000004,straight_ahead,0.5,response,1,0.010000000000000009,ucl,0.57
4,7,straight_ahead,0,1804,4,bottle,0.5040000000000004,straight_ahead,0.5,response,1,0.010000000000000009,ucl,0.57
5,4,straight_ahead,1,1873,5,ball,0.5040000000000004,straight_ahead,0.5,response,1,0.010000000000000009,ucl,0.57
23,5,straight_ahead,1,1971,5,cookie,0.5049999999999999,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
45,31,straight_ahead,1,NA,3,bottle,0.5049999999999999,straight_ahead,0.5,response,1,0.020000000000000018,ucl,0.57
16,25,straight_ahead,0,1741,4,chicken,0.5050000000000008,straight_ahead,0.51,response,1,0.010000000000000009,ucl,0.57
24,22,straight_ahead,0,2149,5,chicken,0.5050000000000008,straight_ahead,0.51,response,1,0.010000000000000009,ucl,0.57
26,18,straight_ahead,0,1789,4,chicken,0.5050000000000008,straight_ahead,0.51,guess,0,0,ucl,0.57
35,18,straight_ahead,0,2110,5,boat,0.5069999999999997,straight_ahead,0.51,guess,0,0,ucl,0.57
6,4,straight_ahead,0,1507,4,juice,0.5089999999999995,straight_ahead,0.51,guess,0,0.009999999999999898,ucl,0.57
23,8,straight_ahead,1,1971,5,shoe,0.5339999999999998,straight_ahead,0.53,guess,0,0,ucl,0.57
17,26,straight_ahead,1,1180,3,bottle,0.5349999999999993,straight_ahead,0.53,guess,0,0,ucl,0.57
21,4,straight_ahead,0,1835,5,bunny,0.5349999999999993,straight_ahead,0.53,guess,0,0.009999999999999898,ucl,0.57
32,21,straight_ahead,1,1751,4,bottle,0.5349999999999993,straight_ahead,0.53,guess,0,0,ucl,0.57
13,10,straight_ahead,1,1480,4,boat,0.5359999999999996,straight_ahead,0.54,guess,0,0,ucl,0.57
26,19,straight_ahead,1,1789,4,boat,0.5359999999999996,straight_ahead,0.54,response,1,0.010000000000000009,ucl,0.57
4,15,straight_ahead,1,1804,4,boat,0.5359999999999996,straight_ahead,0.54,response,1,0.010000000000000009,ucl,0.57
45,17,straight_ahead,1,NA,3,juice,0.5360000000000005,straight_ahead,0.54,response,1,0.020000000000000018,ucl,0.57
10,7,straight_ahead,1,1373,3,ball,0.5369999999999999,straight_ahead,0.54,response,1,0.020000000000000018,ucl,0.57
17,20,straight_ahead,1,1180,3,bunny,0.5369999999999999,straight_ahead,0.54,response,1,0.020000000000000018,ucl,0.57
19,1,straight_ahead,1,1664,4,ball,0.5369999999999999,straight_ahead,0.54,response,1,0.030000000000000027,ucl,0.57
23,12,straight_ahead,1,1971,5,bottle,0.5369999999999999,straight_ahead,0.54,response,1,0.030000000000000027,ucl,0.57
24,27,straight_ahead,1,2149,5,ball,0.5369999999999999,straight_ahead,0.54,response,1,0.040000000000000036,ucl,0.57
29,8,straight_ahead,1,1334,3,ball,0.5369999999999999,straight_ahead,0.54,response,1,0.040000000000000036,ucl,0.57
4,3,straight_ahead,1,1804,4,bunny,0.5369999999999999,straight_ahead,0.54,response,1,0.040000000000000036,ucl,0.57
5,2,straight_ahead,1,1873,5,bunny,0.5369999999999999,straight_ahead,0.54,response,1,0.050000000000000044,ucl,0.57
1,13,straight_ahead,1,1813,4,chicken,0.5379999999999994,straight_ahead,0.54,response,1,0.050000000000000044,ucl,0.57
47,9,straight_ahead,1,NA,4,chicken,0.5379999999999994,straight_ahead,0.54,response,1,0.06000000000000005,ucl,0.57
25,21,straight_ahead,1,1929,5,cookie,0.5380000000000003,straight_ahead,0.54,response,1,0.06000000000000005,ucl,0.57
8,18,straight_ahead,1,1395,3,cookie,0.5380000000000003,straight_ahead,0.54,response,1,0.06000000000000005,ucl,0.57
25,31,straight_ahead,1,1929,5,chicken,0.5390000000000006,straight_ahead,0.54,response,1,0.07000000000000006,ucl,0.57
2,31,straight_ahead,1,1873,5,ball,0.5419999999999998,straight_ahead,0.54,response,1,0.07000000000000006,ucl,0.57
33,1,straight_ahead,1,1637,4,juice,0.5420000000000007,straight_ahead,0.54,response,1,0.07000000000000006,ucl,0.57
15,22,straight_ahead,1,1077,2,juice,0.5429999999999993,straight_ahead,0.54,response,1,0.08000000000000007,ucl,0.57
25,18,straight_ahead,0,1929,5,shoe,0.5670000000000002,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
29,7,straight_ahead,1,1334,3,shoe,0.5670000000000002,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
47,3,straight_ahead,0,NA,4,shoe,0.5670000000000002,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
47,15,straight_ahead,0,NA,4,bunny,0.5679999999999996,straight_ahead,0.57,response,1,0.06000000000000005,ucl,0.57
14,10,straight_ahead,1,1843,5,bunny,0.569,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
44,20,straight_ahead,1,NA,4,bottle,0.569,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
5,5,straight_ahead,0,1873,5,boat,0.569,straight_ahead,0.57,response,1,0.06000000000000005,ucl,0.57
8,30,straight_ahead,1,1395,3,boat,0.569,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
10,11,straight_ahead,1,1373,3,bunny,0.5700000000000003,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
1,6,straight_ahead,0,1813,4,ball,0.5709999999999997,straight_ahead,0.57,response,1,0.06000000000000005,ucl,0.57
32,19,straight_ahead,1,1751,4,bunny,0.5709999999999997,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
47,7,straight_ahead,1,NA,4,chicken,0.5709999999999997,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
47,12,straight_ahead,1,NA,4,bottle,0.5709999999999997,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
24,26,straight_ahead,1,2149,5,boat,0.5720000000000001,straight_ahead,0.57,response,1,0.08000000000000007,ucl,0.57
25,32,straight_ahead,1,1929,5,bottle,0.5720000000000001,straight_ahead,0.57,response,1,0.08000000000000007,ucl,0.57
28,27,straight_ahead,0,1086,2,cookie,0.5720000000000001,straight_ahead,0.57,response,1,0.08000000000000007,ucl,0.57
35,25,straight_ahead,0,2110,5,chicken,0.5720000000000001,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
2,27,straight_ahead,1,1873,5,boat,0.5739999999999998,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
44,32,straight_ahead,0,NA,4,boat,0.5739999999999998,straight_ahead,0.57,response,1,0.07000000000000006,ucl,0.57
36,22,straight_ahead,1,1277,3,juice,0.5759999999999996,straight_ahead,0.58,response,1,0.07000000000000006,ucl,0.57
17,30,straight_ahead,1,1180,3,cookie,0.5760000000000005,straight_ahead,0.58,response,1,0.07000000000000006,ucl,0.57
21,9,straight_ahead,0,1835,5,cookie,0.5760000000000005,straight_ahead,0.58,response,1,0.07000000000000006,ucl,0.57
32,23,straight_ahead,1,1751,4,cookie,0.5760000000000005,straight_ahead,0.58,response,1,0.07000000000000006,ucl,0.57
31,18,straight_ahead,0,1976,5,bottle,0.5999999999999996,straight_ahead,0.6,response,1,0.06000000000000005,ucl,0.57
16,29,straight_ahead,1,1741,4,shoe,0.601,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
34,4,straight_ahead,1,2016,5,shoe,0.601,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
35,21,straight_ahead,0,2110,5,bottle,0.6019999999999994,straight_ahead,0.6,response,1,0.06000000000000005,ucl,0.57
17,19,straight_ahead,1,1180,3,shoe,0.6020000000000003,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
41,9,straight_ahead,1,NA,4,bunny,0.6020000000000003,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
19,11,straight_ahead,0,1664,4,chicken,0.6040000000000001,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
24,32,straight_ahead,1,2149,5,ball,0.6040000000000001,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
27,3,straight_ahead,1,1163,3,bottle,0.6040000000000001,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
27,9,straight_ahead,1,1163,3,chicken,0.6040000000000001,straight_ahead,0.6,response,1,0.08000000000000007,ucl,0.57
14,8,straight_ahead,0,1843,5,chicken,0.6049999999999995,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
28,19,straight_ahead,1,1086,2,cookie,0.6049999999999995,straight_ahead,0.6,response,1,0.07000000000000006,ucl,0.57
25,24,straight_ahead,0,1929,5,boat,0.6050000000000004,straight_ahead,0.61,response,1,0.07000000000000006,ucl,0.57
15,28,straight_ahead,1,1077,2,boat,0.6070000000000002,straight_ahead,0.61,response,1,0.07000000000000006,ucl,0.57
32,28,straight_ahead,0,1751,4,ball,0.6079999999999997,straight_ahead,0.61,response,1,0.06000000000000005,ucl,0.57
12,19,straight_ahead,1,1406,3,juice,0.609,straight_ahead,0.61,response,1,0.07000000000000006,ucl,0.57
14,4,straight_ahead,1,1843,5,juice,0.609,straight_ahead,0.61,response,1,0.07000000000000006,ucl,0.57
4,6,straight_ahead,1,1804,4,cookie,0.609,straight_ahead,0.61,response,1,0.08000000000000007,ucl,0.57
46,8,straight_ahead,1,NA,5,cookie,0.609,straight_ahead,0.61,response,1,0.08000000000000007,ucl,0.57
47,5,straight_ahead,1,NA,4,juice,0.609,straight_ahead,0.61,response,1,0.08000000000000007,ucl,0.57
9,27,straight_ahead,1,1955,5,juice,0.609,straight_ahead,0.61,response,1,0.09000000000000008,ucl,0.57
12,20,straight_ahead,1,1406,3,chicken,0.6339999999999995,straight_ahead,0.63,response,1,0.09000000000000008,ucl,0.57
34,12,straight_ahead,1,2016,5,ball,0.6339999999999995,straight_ahead,0.63,response,1,0.09000000000000008,ucl,0.57
6,6,straight_ahead,1,1507,4,ball,0.6339999999999995,straight_ahead,0.63,response,1,0.10000000000000009,ucl,0.57
4,12,straight_ahead,1,1804,4,shoe,0.6340000000000003,straight_ahead,0.63,response,1,0.10000000000000009,ucl,0.57
10,12,straight_ahead,0,1373,3,boat,0.6360000000000001,straight_ahead,0.64,response,1,0.09000000000000008,ucl,0.57
46,6,straight_ahead,1,NA,5,juice,0.6360000000000001,straight_ahead,0.64,response,1,0.10000000000000009,ucl,0.57
12,26,straight_ahead,0,1406,3,bunny,0.6370000000000005,straight_ahead,0.64,response,1,0.09000000000000008,ucl,0.57
19,15,straight_ahead,1,1664,4,bottle,0.6370000000000005,straight_ahead,0.64,response,1,0.09000000000000008,ucl,0.57
2,28,straight_ahead,1,1873,5,bunny,0.6370000000000005,straight_ahead,0.64,response,1,0.10000000000000009,ucl,0.57
10,3,straight_ahead,1,1373,3,cookie,0.6379999999999999,straight_ahead,0.64,response,1,0.10000000000000009,ucl,0.57
45,28,straight_ahead,0,NA,3,cookie,0.6379999999999999,straight_ahead,0.64,response,1,0.09000000000000008,ucl,0.57
45,24,straight_ahead,1,NA,3,boat,0.6390000000000002,straight_ahead,0.64,response,1,0.10000000000000009,ucl,0.57
15,21,straight_ahead,1,1077,2,boat,0.6399999999999997,straight_ahead,0.64,response,1,0.10000000000000009,ucl,0.57
35,23,straight_ahead,0,2110,5,ball,0.6419999999999995,straight_ahead,0.64,response,1,0.09000000000000008,ucl,0.57
29,9,straight_ahead,1,1334,3,cookie,0.6420000000000003,straight_ahead,0.64,response,1,0.10000000000000009,ucl,0.57
17,23,straight_ahead,1,1180,3,shoe,0.6680000000000001,straight_ahead,0.67,response,1,0.10000000000000009,ucl,0.57
2,20,straight_ahead,1,1873,5,shoe,0.6680000000000001,straight_ahead,0.67,response,1,0.10000000000000009,ucl,0.57
31,22,straight_ahead,0,1976,5,chicken,0.6680000000000001,straight_ahead,0.67,response,1,0.10000000000000009,ucl,0.57
33,3,straight_ahead,1,1637,4,bunny,0.6680000000000001,straight_ahead,0.67,response,1,0.10000000000000009,ucl,0.57
45,27,straight_ahead,0,NA,3,bunny,0.6680000000000001,straight_ahead,0.67,response,1,0.09000000000000008,ucl,0.57
9,30,straight_ahead,0,1955,5,shoe,0.6680000000000001,straight_ahead,0.67,response,1,0.09000000000000008,ucl,0.57
19,13,straight_ahead,0,1664,4,boat,0.6689999999999996,straight_ahead,0.67,response,1,0.08000000000000007,ucl,0.57
2,24,straight_ahead,0,1873,5,juice,0.6689999999999996,straight_ahead,0.67,response,1,0.07000000000000006,ucl,0.57
47,2,straight_ahead,1,NA,4,boat,0.6689999999999996,straight_ahead,0.67,response,1,0.08000000000000007,ucl,0.57
19,6,straight_ahead,0,1664,4,bunny,0.6699999999999999,straight_ahead,0.67,response,1,0.07000000000000006,ucl,0.57
26,23,straight_ahead,0,1789,4,bunny,0.6699999999999999,straight_ahead,0.67,response,1,0.06000000000000005,ucl,0.57
16,27,straight_ahead,1,1741,4,ball,0.6710000000000003,straight_ahead,0.67,response,1,0.07000000000000006,ucl,0.57
24,28,straight_ahead,1,2149,5,bottle,0.6710000000000003,straight_ahead,0.67,response,1,0.07000000000000006,ucl,0.57
42,31,straight_ahead,0,NA,3,bunny,0.6710000000000003,straight_ahead,0.67,response,1,0.06000000000000005,ucl,0.57
24,19,straight_ahead,1,2149,5,cookie,0.6719999999999997,straight_ahead,0.67,response,1,0.07000000000000006,ucl,0.57
47,16,straight_ahead,1,NA,4,cookie,0.6719999999999997,straight_ahead,0.67,response,1,0.07000000000000006,ucl,0.57
44,31,straight_ahead,1,NA,4,boat,0.673,straight_ahead,0.67,response,1,0.08000000000000007,ucl,0.57
32,25,straight_ahead,1,1751,4,juice,0.6759999999999993,straight_ahead,0.68,response,1,0.08000000000000007,ucl,0.57
21,11,straight_ahead,1,1835,5,cookie,0.6760000000000002,straight_ahead,0.68,response,1,0.08000000000000007,ucl,0.57
17,17,straight_ahead,0,1180,3,chicken,0.7009999999999996,straight_ahead,0.7,response,1,0.08000000000000007,ucl,0.57
1,11,straight_ahead,0,1813,4,shoe,0.7010000000000005,straight_ahead,0.7,response,1,0.07000000000000006,ucl,0.57
23,3,straight_ahead,0,1971,5,shoe,0.7010000000000005,straight_ahead,0.7,response,1,0.06000000000000005,ucl,0.57
5,3,straight_ahead,1,1873,5,shoe,0.7010000000000005,straight_ahead,0.7,response,1,0.07000000000000006,ucl,0.57
28,20,straight_ahead,1,1086,2,bunny,0.702,straight_ahead,0.7,response,1,0.07000000000000006,ucl,0.57
3,17,straight_ahead,1,1914,5,bunny,0.702,straight_ahead,0.7,response,1,0.07000000000000006,ucl,0.57
