subid,tr.num,condition_long,correct,target_image,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
34,24,gaze_clear,1,juice,0.6100000000000003,gaze_clear,0.61,response,1,0.22999999999999998,cs,0.84
18,2,gaze_clear,1,bunny,0.6339999999999995,gaze_clear,0.63,response,1,0.22999999999999998,cs,0.84
33,43,gaze_clear,1,bunny,0.6349999999999998,gaze_clear,0.63,response,1,0.22999999999999998,cs,0.84
18,5,gaze_clear,1,cookie,0.6360000000000001,gaze_clear,0.64,response,1,0.24,cs,0.85
7,12,gaze_clear,1,cookie,0.6360000000000001,gaze_clear,0.64,response,1,0.24,cs,0.85
2,36,gaze_clear,1,juice,0.6370000000000005,gaze_clear,0.64,response,1,0.24,cs,0.85
11,32,gaze_clear,1,shoe,0.6379999999999999,gaze_clear,0.64,response,1,0.24,cs,0.85
22,31,gaze_clear,1,ball,0.6390000000000002,gaze_clear,0.64,response,1,0.24,cs,0.85
28,64,gaze_clear,1,boat,0.6400000000000006,gaze_clear,0.64,response,1,0.24,cs,0.85
33,38,gaze_clear,0,boat,0.6400000000000006,gaze_clear,0.64,response,1,0.24,cs,0.85
5,16,gaze_clear,1,shoe,0.6400000000000006,gaze_clear,0.64,response,1,0.24,cs,0.85
7,9,gaze_clear,1,shoe,0.6400000000000006,gaze_clear,0.64,response,1,0.24,cs,0.85
4,2,gaze_clear,1,boat,0.6419999999999995,gaze_clear,0.64,response,1,0.24,cs,0.85
34,26,gaze_clear,1,ball,0.6420000000000003,gaze_clear,0.64,response,1,0.24,cs,0.85
8,3,gaze_clear,1,chicken,0.6420000000000003,gaze_clear,0.64,response,1,0.24,cs,0.85
9,63,gaze_clear,1,bottle,0.6420000000000003,gaze_clear,0.64,response,1,0.24,cs,0.85
9,53,gaze_clear,1,boat,0.6429999999999998,gaze_clear,0.64,response,1,0.25,cs,0.86
24,43,gaze_clear,1,bunny,0.6680000000000001,gaze_clear,0.67,response,1,0.25,cs,0.86
29,20,gaze_clear,1,bunny,0.6680000000000001,gaze_clear,0.67,response,1,0.25,cs,0.86
4,12,gaze_clear,1,bunny,0.6680000000000001,gaze_clear,0.67,response,1,0.25,cs,0.86
11,21,gaze_clear,1,cookie,0.6689999999999996,gaze_clear,0.67,response,1,0.25,cs,0.86
17,9,gaze_clear,1,cookie,0.6689999999999996,gaze_clear,0.67,response,1,0.25,cs,0.86
31,50,gaze_clear,1,cookie,0.6689999999999996,gaze_clear,0.67,response,1,0.25,cs,0.86
8,9,gaze_clear,1,cookie,0.6689999999999996,gaze_clear,0.67,response,1,0.26,cs,0.87
9,50,gaze_clear,1,cookie,0.6689999999999996,gaze_clear,0.67,response,1,0.26,cs,0.87
10,56,gaze_clear,1,cookie,0.6690000000000005,gaze_clear,0.67,response,1,0.26,cs,0.87
20,52,gaze_clear,1,cookie,0.6690000000000005,gaze_clear,0.67,response,1,0.26,cs,0.87
18,16,gaze_clear,1,bottle,0.6699999999999999,gaze_clear,0.67,response,1,0.26,cs,0.87
24,48,gaze_clear,1,bottle,0.6699999999999999,gaze_clear,0.67,response,1,0.26,cs,0.87
2,40,gaze_clear,1,shoe,0.6709999999999994,gaze_clear,0.67,response,1,0.26,cs,0.87
34,32,gaze_clear,1,bottle,0.6710000000000003,gaze_clear,0.67,response,1,0.26,cs,0.87
30,17,gaze_clear,1,ball,0.6719999999999997,gaze_clear,0.67,response,1,0.27,cs,0.88
34,28,gaze_clear,1,shoe,0.6719999999999997,gaze_clear,0.67,response,1,0.27,cs,0.88
10,61,gaze_clear,1,ball,0.673,gaze_clear,0.67,response,1,0.27,cs,0.88
14,41,gaze_clear,1,boat,0.6740000000000004,gaze_clear,0.67,response,1,0.27,cs,0.88
34,25,gaze_clear,1,boat,0.6740000000000004,gaze_clear,0.67,response,1,0.27,cs,0.88
13,18,gaze_clear,1,ball,0.6750000000000007,gaze_clear,0.68,response,1,0.27,cs,0.88
30,28,gaze_clear,1,chicken,0.6750000000000007,gaze_clear,0.68,response,1,0.27,cs,0.88
8,8,gaze_clear,1,bottle,0.6750000000000007,gaze_clear,0.68,response,1,0.27,cs,0.88
28,61,gaze_clear,1,shoe,0.7000000000000002,gaze_clear,0.7,response,1,0.28,cs,0.89
13,21,gaze_clear,1,bunny,0.7009999999999996,gaze_clear,0.7,response,1,0.28,cs,0.89
20,53,gaze_clear,1,shoe,0.7009999999999996,gaze_clear,0.7,response,1,0.28,cs,0.89
6,14,gaze_clear,0,bunny,0.7009999999999996,gaze_clear,0.7,response,1,0.27,cs,0.88
8,10,gaze_clear,1,bunny,0.7009999999999996,gaze_clear,0.7,response,1,0.27,cs,0.88
20,58,gaze_clear,1,bunny,0.702,gaze_clear,0.7,response,1,0.27,cs,0.88
9,55,gaze_clear,1,bunny,0.702,gaze_clear,0.7,response,1,0.27,cs,0.88
12,35,gaze_clear,1,shoe,0.7039999999999997,gaze_clear,0.7,response,1,0.27,cs,0.88
21,37,gaze_clear,1,bottle,0.7039999999999997,gaze_clear,0.7,response,1,0.27,cs,0.88
24,44,gaze_clear,1,bottle,0.7039999999999997,gaze_clear,0.7,response,1,0.28,cs,0.89
7,6,gaze_clear,1,chicken,0.7039999999999997,gaze_clear,0.7,response,1,0.28,cs,0.89
29,26,gaze_clear,1,shoe,0.7050000000000001,gaze_clear,0.7,response,1,0.28,cs,0.89
27,58,gaze_clear,0,ball,0.7059999999999995,gaze_clear,0.71,response,1,0.27,cs,0.88
4,4,gaze_clear,1,shoe,0.7060000000000004,gaze_clear,0.71,response,1,0.27,cs,0.88
2,38,gaze_clear,1,chicken,0.7079999999999993,gaze_clear,0.71,response,1,0.27,cs,0.88
15,18,gaze_clear,0,chicken,0.7090000000000005,gaze_clear,0.71,response,1,0.26,cs,0.87
15,20,gaze_clear,1,bottle,0.7090000000000005,gaze_clear,0.71,response,1,0.26,cs,0.87
20,57,gaze_clear,1,bottle,0.7090000000000005,gaze_clear,0.71,response,1,0.27,cs,0.88
30,32,gaze_clear,1,bottle,0.7090000000000005,gaze_clear,0.71,response,1,0.27,cs,0.88
5,1,gaze_clear,1,chicken,0.7090000000000005,gaze_clear,0.71,response,1,0.27,cs,0.88
7,11,gaze_clear,1,ball,0.7090000000000005,gaze_clear,0.71,response,1,0.27,cs,0.88
11,20,gaze_clear,1,bunny,0.734,gaze_clear,0.73,response,1,0.27,cs,0.88
11,17,gaze_clear,1,cookie,0.7359999999999998,gaze_clear,0.74,response,1,0.27,cs,0.88
2,39,gaze_clear,1,cookie,0.7359999999999998,gaze_clear,0.74,response,1,0.27,cs,0.88
30,23,gaze_clear,1,cookie,0.7359999999999998,gaze_clear,0.74,response,1,0.27,cs,0.88
4,13,gaze_clear,1,cookie,0.7359999999999998,gaze_clear,0.74,response,1,0.28,cs,0.89
4,14,gaze_clear,1,cookie,0.7359999999999998,gaze_clear,0.74,response,1,0.28,cs,0.89
5,4,gaze_clear,1,cookie,0.7359999999999998,gaze_clear,0.74,response,1,0.28,cs,0.89
11,30,gaze_clear,1,chicken,0.7369999999999992,gaze_clear,0.74,response,1,0.28,cs,0.89
13,27,gaze_clear,1,shoe,0.7379999999999995,gaze_clear,0.74,response,1,0.28,cs,0.89
34,23,gaze_clear,1,ball,0.7389999999999999,gaze_clear,0.74,response,1,0.28,cs,0.89
9,56,gaze_clear,0,ball,0.7389999999999999,gaze_clear,0.74,response,1,0.27,cs,0.88
13,23,gaze_clear,1,boat,0.7400000000000002,gaze_clear,0.74,response,1,0.27,cs,0.88
9,58,gaze_clear,1,boat,0.7400000000000002,gaze_clear,0.74,response,1,0.27,cs,0.88
26,36,gaze_clear,1,chicken,0.742,gaze_clear,0.74,response,1,0.28,cs,0.89
29,17,gaze_clear,1,chicken,0.742,gaze_clear,0.74,response,1,0.28,cs,0.89
6,9,gaze_clear,1,chicken,0.742,gaze_clear,0.74,response,1,0.28,cs,0.89
13,22,gaze_clear,1,juice,0.7430000000000003,gaze_clear,0.74,response,1,0.28,cs,0.89
34,22,gaze_clear,1,juice,0.7430000000000003,gaze_clear,0.74,response,1,0.28,cs,0.89
19,4,gaze_clear,1,bunny,0.7679999999999998,gaze_clear,0.77,response,1,0.28,cs,0.89
5,12,gaze_clear,1,bunny,0.7679999999999998,gaze_clear,0.77,response,1,0.28,cs,0.89
18,7,gaze_clear,1,cookie,0.7690000000000001,gaze_clear,0.77,response,1,0.28,cs,0.89
30,25,gaze_clear,1,cookie,0.7690000000000001,gaze_clear,0.77,response,1,0.28,cs,0.89
6,13,gaze_clear,1,cookie,0.7690000000000001,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
18,4,gaze_clear,1,chicken,0.7699999999999996,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
2,41,gaze_clear,1,bottle,0.7699999999999996,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
2,46,gaze_clear,1,bottle,0.7699999999999996,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
11,22,gaze_clear,1,ball,0.7720000000000002,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
20,55,gaze_clear,1,ball,0.7729999999999997,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
15,23,gaze_clear,1,shoe,0.7730000000000006,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
19,6,gaze_clear,1,shoe,0.7730000000000006,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
7,16,gaze_clear,1,shoe,0.7730000000000006,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
14,47,gaze_clear,1,chicken,0.7749999999999995,gaze_clear,0.77,response,1,0.29000000000000004,cs,0.9
15,30,gaze_clear,1,boat,0.7749999999999995,gaze_clear,0.77,response,1,0.30000000000000004,cs,0.91
7,15,gaze_clear,1,chicken,0.7750000000000004,gaze_clear,0.78,response,1,0.30000000000000004,cs,0.91
6,8,gaze_clear,1,juice,0.7759999999999998,gaze_clear,0.78,response,1,0.30000000000000004,cs,0.91
13,25,gaze_clear,1,cookie,0.8029999999999999,gaze_clear,0.8,response,1,0.30000000000000004,cs,0.91
17,4,gaze_clear,1,chicken,0.8039999999999994,gaze_clear,0.8,response,1,0.30000000000000004,cs,0.91
33,33,gaze_clear,1,bottle,0.8039999999999994,gaze_clear,0.8,response,1,0.30000000000000004,cs,0.91
26,41,gaze_clear,1,juice,0.8040000000000003,gaze_clear,0.8,response,1,0.30000000000000004,cs,0.91
6,11,gaze_clear,1,shoe,0.806,gaze_clear,0.81,response,1,0.30000000000000004,cs,0.91
2,43,gaze_clear,1,boat,0.8070000000000004,gaze_clear,0.81,response,1,0.30000000000000004,cs,0.91
17,6,gaze_clear,1,boat,0.8079999999999998,gaze_clear,0.81,response,1,0.30000000000000004,cs,0.91
19,12,gaze_clear,1,boat,0.8079999999999998,gaze_clear,0.81,response,1,0.30000000000000004,cs,0.91
28,54,gaze_clear,1,juice,0.8079999999999998,gaze_clear,0.81,response,1,0.31000000000000005,cs,0.92
30,22,gaze_clear,1,juice,0.8100000000000005,gaze_clear,0.81,response,1,0.31000000000000005,cs,0.92
29,23,gaze_clear,1,cookie,0.8359999999999994,gaze_clear,0.84,response,1,0.31000000000000005,cs,0.92
9,61,gaze_clear,1,chicken,0.8399999999999999,gaze_clear,0.84,response,1,0.31000000000000005,cs,0.92
18,13,gaze_clear,1,juice,0.8410000000000002,gaze_clear,0.84,response,1,0.31000000000000005,cs,0.92
16,20,gaze_clear,0,boat,0.8419999999999996,gaze_clear,0.84,response,1,0.30000000000000004,cs,0.91
17,1,gaze_clear,1,chicken,0.8420000000000005,gaze_clear,0.84,response,1,0.30000000000000004,cs,0.91
30,24,gaze_clear,1,ball,0.8420000000000005,gaze_clear,0.84,response,1,0.30000000000000004,cs,0.91
21,43,gaze_clear,1,cookie,0.843,gaze_clear,0.84,response,1,0.30000000000000004,cs,0.91
21,44,gaze_clear,1,shoe,0.8709999999999996,gaze_clear,0.87,response,1,0.30000000000000004,cs,0.91
16,25,gaze_clear,0,shoe,0.8719999999999999,gaze_clear,0.87,response,1,0.29000000000000004,cs,0.9
17,2,gaze_clear,1,shoe,0.8730000000000002,gaze_clear,0.87,response,1,0.29000000000000004,cs,0.9
12,36,gaze_clear,1,chicken,0.875,gaze_clear,0.88,response,1,0.30000000000000004,cs,0.91
24,34,gaze_clear,0,chicken,0.875,gaze_clear,0.88,response,1,0.29000000000000004,cs,0.9
19,13,gaze_clear,1,juice,0.8760000000000003,gaze_clear,0.88,response,1,0.29000000000000004,cs,0.9
12,33,gaze_clear,1,shoe,0.9000000000000004,gaze_clear,0.9,response,1,0.29000000000000004,cs,0.9
34,27,gaze_clear,1,bunny,0.9009999999999998,gaze_clear,0.9,response,1,0.29000000000000004,cs,0.9
17,3,gaze_clear,1,cookie,0.9029999999999996,gaze_clear,0.9,response,1,0.29000000000000004,cs,0.9
33,40,gaze_clear,1,juice,0.9080000000000004,gaze_clear,0.91,response,1,0.29000000000000004,cs,0.9
17,5,gaze_clear,1,bottle,0.9090000000000007,gaze_clear,0.91,response,1,0.29000000000000004,cs,0.9
18,11,gaze_clear,1,ball,0.9090000000000007,gaze_clear,0.91,response,1,0.29000000000000004,cs,0.9
6,4,gaze_clear,1,ball,0.9090000000000007,gaze_clear,0.91,response,1,0.29000000000000004,cs,0.9
29,31,gaze_clear,1,juice,0.9100000000000001,gaze_clear,0.91,response,1,0.30000000000000004,cs,0.91
20,50,gaze_clear,1,shoe,0.9329999999999998,gaze_clear,0.93,response,1,0.30000000000000004,cs,0.91
30,21,gaze_clear,1,chicken,0.9369999999999994,gaze_clear,0.94,response,1,0.30000000000000004,cs,0.91
4,7,gaze_clear,1,chicken,0.9369999999999994,gaze_clear,0.94,response,1,0.30000000000000004,cs,0.91
17,11,gaze_clear,1,bottle,0.9370000000000003,gaze_clear,0.94,response,1,0.30000000000000004,cs,0.91
19,11,gaze_clear,1,bottle,0.9370000000000003,gaze_clear,0.94,response,1,0.30000000000000004,cs,0.91
5,6,gaze_clear,0,ball,0.9390000000000001,gaze_clear,0.94,response,1,0.29000000000000004,cs,0.9
20,54,gaze_clear,1,juice,0.9409999999999998,gaze_clear,0.94,response,1,0.29000000000000004,cs,0.9
18,1,gaze_clear,1,bottle,0.9420000000000002,gaze_clear,0.94,response,1,0.29000000000000004,cs,0.9
5,8,gaze_clear,1,ball,0.9420000000000002,gaze_clear,0.94,response,1,0.29000000000000004,cs,0.9
16,31,gaze_clear,1,bunny,0.968,gaze_clear,0.97,response,1,0.30000000000000004,cs,0.91
30,20,gaze_clear,1,bunny,0.968,gaze_clear,0.97,response,1,0.30000000000000004,cs,0.91
5,10,gaze_clear,1,chicken,0.9699999999999998,gaze_clear,0.97,response,1,0.30000000000000004,cs,0.91
14,40,gaze_clear,1,ball,0.9729999999999999,gaze_clear,0.97,response,1,0.30000000000000004,cs,0.91
18,10,gaze_clear,1,shoe,0.9729999999999999,gaze_clear,0.97,response,1,0.30000000000000004,cs,0.91
4,1,gaze_clear,1,shoe,0.9729999999999999,gaze_clear,0.97,response,1,0.30000000000000004,cs,0.91
5,9,gaze_clear,1,shoe,0.9729999999999999,gaze_clear,0.97,response,1,0.30000000000000004,cs,0.91
6,12,gaze_clear,1,boat,0.9749999999999996,gaze_clear,0.97,response,1,0.30000000000000004,cs,0.91
16,27,gaze_clear,0,juice,0.976,gaze_clear,0.98,response,1,0.29000000000000004,cs,0.9
28,57,gaze_clear,1,shoe,1.0009999999999994,gaze_clear,1,response,1,0.29000000000000004,cs,0.9
19,9,gaze_clear,1,cookie,1.0030000000000001,gaze_clear,1,response,1,0.29000000000000004,cs,0.9
3,29,gaze_clear,1,chicken,1.0039999999999996,gaze_clear,1,response,1,0.30000000000000004,cs,0.91
27,49,gaze_clear,1,bunny,1.0349999999999993,gaze_clear,1.03,response,1,0.30000000000000004,cs,0.91
5,7,gaze_clear,1,cookie,1.0359999999999996,gaze_clear,1.04,response,1,0.30000000000000004,cs,0.91
29,21,gaze_clear,0,chicken,1.037,gaze_clear,1.04,response,1,0.29000000000000004,cs,0.9
33,42,gaze_clear,1,juice,1.037,gaze_clear,1.04,response,1,0.29000000000000004,cs,0.9
13,28,gaze_clear,1,shoe,1.04,gaze_clear,1.04,response,1,0.29000000000000004,cs,0.9
17,14,gaze_clear,1,shoe,1.04,gaze_clear,1.04,response,1,0.29000000000000004,cs,0.9
18,14,gaze_clear,1,shoe,1.04,gaze_clear,1.04,response,1,0.29000000000000004,cs,0.9
27,50,gaze_clear,1,juice,1.0410000000000004,gaze_clear,1.04,response,1,0.29000000000000004,cs,0.9
8,16,gaze_clear,1,juice,1.0410000000000004,gaze_clear,1.04,response,1,0.29000000000000004,cs,0.9
22,28,gaze_clear,1,ball,1.0420000000000007,gaze_clear,1.04,response,1,0.30000000000000004,cs,0.91
17,10,gaze_clear,1,bunny,1.0679999999999996,gaze_clear,1.07,response,1,0.30000000000000004,cs,0.91
18,9,gaze_clear,1,bunny,1.0679999999999996,gaze_clear,1.07,response,1,0.30000000000000004,cs,0.91
29,27,gaze_clear,1,cookie,1.069,gaze_clear,1.07,response,1,0.30000000000000004,cs,0.91
13,26,gaze_clear,1,chicken,1.0699999999999994,gaze_clear,1.07,response,1,0.30000000000000004,cs,0.91
29,22,gaze_clear,1,bottle,1.0710000000000006,gaze_clear,1.07,response,1,0.30000000000000004,cs,0.91
17,16,gaze_clear,1,ball,1.072,gaze_clear,1.07,response,1,0.30000000000000004,cs,0.91
29,24,gaze_clear,1,ball,1.072,gaze_clear,1.07,response,1,0.30000000000000004,cs,0.91
30,27,gaze_clear,1,shoe,1.072,gaze_clear,1.07,response,1,0.30000000000000004,cs,0.91
29,18,gaze_clear,1,ball,1.0750000000000002,gaze_clear,1.08,response,1,0.30000000000000004,cs,0.91
24,42,gaze_clear,1,shoe,1.0999999999999996,gaze_clear,1.1,response,1,0.30000000000000004,cs,0.91
17,15,gaze_clear,1,bunny,1.101,gaze_clear,1.1,response,1,0.30000000000000004,cs,0.91
29,29,gaze_clear,1,bunny,1.101,gaze_clear,1.1,response,1,0.31000000000000005,cs,0.92
33,41,gaze_clear,1,shoe,1.104,gaze_clear,1.1,response,1,0.31000000000000005,cs,0.92
29,28,gaze_clear,1,boat,1.1079999999999997,gaze_clear,1.11,response,1,0.31000000000000005,cs,0.92
21,35,gaze_clear,1,shoe,1.133,gaze_clear,1.13,response,1,0.31000000000000005,cs,0.92
9,64,gaze_clear,1,shoe,1.1339999999999995,gaze_clear,1.13,response,1,0.31000000000000005,cs,0.92
19,10,gaze_clear,1,cookie,1.1360000000000001,gaze_clear,1.14,response,1,0.31000000000000005,cs,0.92
31,53,gaze_clear,1,bottle,1.1369999999999996,gaze_clear,1.14,response,1,0.31000000000000005,cs,0.92
26,45,gaze_clear,1,ball,1.1389999999999993,gaze_clear,1.14,response,1,0.31000000000000005,cs,0.92
19,2,gaze_clear,1,ball,1.1390000000000002,gaze_clear,1.14,response,1,0.31000000000000005,cs,0.92
29,19,gaze_clear,1,bottle,1.1420000000000003,gaze_clear,1.14,response,1,0.31000000000000005,cs,0.92
22,23,gaze_clear,0,bottle,1.1710000000000003,gaze_clear,1.17,response,1,0.30000000000000004,cs,0.91
26,39,gaze_clear,0,cookie,1.2089999999999996,gaze_clear,1.21,response,1,0.29000000000000004,cs,0.9
19,1,gaze_clear,1,ball,1.2090000000000005,gaze_clear,1.21,response,1,0.30000000000000004,cs,0.91
17,8,gaze_clear,1,juice,1.21,gaze_clear,1.21,response,1,0.30000000000000004,cs,0.91
3,19,gaze_clear,0,bunny,1.234,gaze_clear,1.23,response,1,0.29000000000000004,cs,0.9
28,59,gaze_clear,1,juice,1.2380000000000004,gaze_clear,1.24,response,1,0.29000000000000004,cs,0.9
22,18,gaze_clear,1,bunny,1.2679999999999998,gaze_clear,1.27,response,1,0.29000000000000004,cs,0.9
17,12,gaze_clear,1,juice,1.274,gaze_clear,1.27,response,1,0.29000000000000004,cs,0.9
26,46,gaze_clear,1,boat,1.274,gaze_clear,1.27,response,1,0.29000000000000004,cs,0.9
16,24,gaze_clear,0,ball,1.2750000000000004,gaze_clear,1.28,response,1,0.28,cs,0.89
34,18,gaze_clear,1,bottle,1.2750000000000004,gaze_clear,1.28,response,1,0.28,cs,0.89
22,27,gaze_clear,0,juice,1.343,gaze_clear,1.34,response,1,0.27,cs,0.88
4,15,gaze_clear,1,bottle,1.37,gaze_clear,1.37,response,1,0.28,cs,0.89
19,7,gaze_clear,1,juice,1.3739999999999997,gaze_clear,1.37,response,1,0.28,cs,0.89
3,25,gaze_clear,0,ball,1.375,gaze_clear,1.38,response,1,0.27,cs,0.88
30,18,gaze_clear,1,juice,1.4100000000000001,gaze_clear,1.41,response,1,0.27,cs,0.88
16,18,gaze_clear,1,shoe,1.4400000000000004,gaze_clear,1.44,response,1,0.27,cs,0.88
6,1,gaze_clear,1,shoe,1.4400000000000004,gaze_clear,1.44,response,1,0.27,cs,0.88
16,19,gaze_clear,1,bunny,1.468,gaze_clear,1.47,response,1,0.27,cs,0.88
3,21,gaze_clear,0,juice,1.5099999999999998,gaze_clear,1.51,response,1,0.26,cs,0.87
33,39,gaze_clear,1,chicken,1.6079999999999997,gaze_clear,1.61,response,1,0.27,cs,0.88
19,16,gaze_clear,1,chicken,1.6420000000000003,gaze_clear,1.64,response,1,0.27,cs,0.88
16,21,gaze_clear,1,bottle,1.7380000000000004,gaze_clear,1.74,response,1,0.27,cs,0.88
29,32,gaze_clear,1,shoe,1.7400000000000002,gaze_clear,1.74,response,1,0.27,cs,0.88
16,28,gaze_clear,0,juice,1.8100000000000005,gaze_clear,1.81,response,1,0.26,cs,0.87
3,20,gaze_clear,0,shoe,1.8730000000000002,gaze_clear,1.87,response,1,0.25,cs,0.86
13,19,gaze_clear,1,bottle,1.9050000000000002,gaze_clear,1.91,response,1,0.25,cs,0.86
14,42,gaze_clear,0,cookie,2.0359999999999996,gaze_clear,2.04,response,1,0.24,cs,0.85
22,26,gaze_clear,1,boat,2.075,gaze_clear,2.08,response,1,0.25,cs,0.86
32,49,gaze_clear,0,cookie,2.2359999999999998,gaze_clear,2.24,response,1,0.24,cs,0.85
14,43,gaze_clear,0,bunny,2.4019999999999992,gaze_clear,2.4,response,1,0.22999999999999998,cs,0.84
16,17,gaze_clear,1,boat,2.607000000000001,gaze_clear,2.61,response,1,0.22999999999999998,cs,0.84
16,26,gaze_clear,0,bottle,2.942000000000001,gaze_clear,2.94,response,1,0.21999999999999997,cs,0.83
16,23,gaze_clear,0,cookie,3.2030000000000003,gaze_clear,3.2,response,1,0.20999999999999996,cs,0.82
19,8,gaze_clear,0,boat,3.2749999999999995,gaze_clear,3.27,response,1,0.20999999999999996,cs,0.82
27,63,gaze_clear,0,shoe,3.333,gaze_clear,3.33,response,1,0.20000000000000007,cs,0.81
32,50,gaze_clear,0,bottle,3.802999999999999,gaze_clear,3.8,response,1,0.19000000000000006,cs,0.8
26,44,gaze_clear,0,shoe,3.833,gaze_clear,3.83,response,1,0.18000000000000005,cs,0.79
32,56,gaze_clear,0,cookie,3.9019999999999992,gaze_clear,3.9,response,1,0.17000000000000004,cs,0.78
15,31,gaze_clear,0,cookie,3.935999999999999,gaze_clear,3.94,response,1,0.17000000000000004,cs,0.78
31,63,gaze_clear,0,chicken,4.005999999999999,gaze_clear,4.01,response,1,0.16000000000000003,cs,0.77
32,54,gaze_clear,0,ball,4.139,gaze_clear,4.14,response,1,0.15000000000000002,cs,0.76
32,61,gaze_clear,0,juice,4.475,gaze_clear,4.47,response,1,0.14,cs,0.75
32,55,gaze_clear,0,shoe,4.568,gaze_clear,4.57,response,1,0.13,cs,0.74
32,52,gaze_clear,0,chicken,4.873,gaze_clear,4.87,response,1,0.13,cs,0.74
31,64,gaze_clear,0,shoe,5.033999999999999,gaze_clear,5.03,response,1,0.12,cs,0.73
24,45,gaze_clear,0,juice,5.104,gaze_clear,5.1,response,1,0.10999999999999999,cs,0.72
21,36,gaze_clear,0,juice,5.1080000000000005,gaze_clear,5.11,response,1,0.10999999999999999,cs,0.72
24,33,gaze_clear,0,boat,5.141000000000001,gaze_clear,5.14,response,1,0.09999999999999998,cs,0.71
32,62,gaze_clear,0,boat,5.510000000000001,gaze_clear,5.51,response,1,0.08999999999999997,cs,0.7
15,54,gaze_noise,0,chicken,0.041999999999999815,gaze_noise,0.04,guess,0,0.020000000000000018,cs,0.5
28,18,gaze_noise,1,bunny,0.10200000000000031,gaze_noise,0.1,guess,0,0.020000000000000018,cs,0.5
32,23,gaze_noise,0,chicken,0.1039999999999992,gaze_noise,0.1,guess,0,0.030000000000000027,cs,0.5
27,23,gaze_noise,0,shoe,0.10499999999999954,gaze_noise,0.1,guess,0,0.040000000000000036,cs,0.49
12,15,gaze_noise,1,ball,0.10599999999999987,gaze_noise,0.11,guess,0,0.030000000000000027,cs,0.5
3,61,gaze_noise,0,bunny,0.1349999999999998,gaze_noise,0.13,guess,0,0.050000000000000044,cs,0.49
16,50,gaze_noise,1,bottle,0.13699999999999957,gaze_noise,0.14,guess,0,0.040000000000000036,cs,0.5
3,49,gaze_noise,1,shoe,0.1379999999999999,gaze_noise,0.14,guess,0,0.040000000000000036,cs,0.5
33,5,gaze_noise,0,chicken,0.14200000000000035,gaze_noise,0.14,guess,0,0.040000000000000036,cs,0.5
10,27,gaze_noise,1,boat,0.17499999999999982,gaze_noise,0.17,guess,0,0.050000000000000044,cs,0.5
32,22,gaze_noise,1,cookie,0.2030000000000003,gaze_noise,0.2,guess,0,0.040000000000000036,cs,0.51
