## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\speed-acc-novel-child-gaze-order3\SAN-080918-10-[c1e56f22-7375-4975-8814-76929587583f]\SAN-080918-10-eye_data.idf
## Date:	09.08.2018 14:20:42
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	11140                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	SAN-080918-10                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
3705214581	SMP	1	1261.07	553.78	997.74	554.37	24.37	24.37	4.13	24.47	24.47	4.13	1254.62	563.61	1264.97	563.73	993.76	565.23	1004.39	565.21	956.22	180.30	955.14	184.93	0	1	1	2	-1	-1	15.05	35.22	567.18	61.07	34.46	559.29	-0.07	0.30	-0.95	-0.05	0.33	-0.94	 -1	
3705247936	SMP	1	1259.98	555.35	996.75	555.87	24.44	24.44	4.14	24.77	24.77	4.14	1253.56	565.16	1263.83	565.28	992.74	566.59	1003.38	566.60	955.01	178.59	955.20	185.29	0	1	1	2	-1	-1	15.26	34.98	567.81	61.23	34.21	559.16	-0.07	0.30	-0.95	-0.05	0.33	-0.94	 -1	
3705281296	SMP	1	1259.06	556.97	995.83	557.03	24.66	24.66	4.15	24.98	24.98	4.15	1252.66	566.81	1262.89	566.98	991.74	567.64	1002.45	567.73	953.95	175.96	954.70	186.11	0	1	1	2	-1	-1	15.45	34.72	568.42	61.38	34.00	558.91	-0.07	0.30	-0.95	-0.05	0.33	-0.94	 -1	
3705314642	SMP	1	1258.45	558.53	995.28	557.59	24.80	24.80	4.17	25.16	25.16	4.17	1252.19	568.25	1262.33	568.37	991.20	568.30	1001.78	568.37	954.59	175.99	953.85	184.46	0	1	1	2	-1	-1	15.56	34.52	569.28	61.50	33.89	559.06	-0.07	0.30	-0.95	-0.06	0.33	-0.94	 -1	
3705347905	SMP	1	1258.72	559.23	995.40	558.19	25.40	25.40	4.20	25.31	25.31	4.19	1252.44	569.00	1262.62	569.10	991.47	568.91	1002.02	568.95	952.72	173.89	953.38	182.96	0	1	1	2	-1	-1	15.53	34.41	569.74	61.47	33.80	559.24	-0.07	0.30	-0.95	-0.05	0.33	-0.94	 -1	
3705381237	SMP	1	1260.62	559.78	996.92	559.06	25.52	25.52	4.23	25.56	25.56	4.21	1254.09	569.48	1264.27	569.59	992.84	569.74	1003.53	569.80	950.35	172.38	953.99	182.92	0	1	1	2	-1	-1	15.24	34.35	570.18	61.19	33.63	558.95	-0.08	0.30	-0.95	-0.05	0.33	-0.94	 -1	
3705414576	SMP	1	1273.77	561.33	1010.34	561.25	25.57	25.57	4.26	26.31	26.31	4.25	1262.18	570.22	1272.02	570.51	1001.52	571.29	1012.02	571.50	467.45	178.21	515.04	187.30	0	1	1	2	-1	-1	13.87	34.34	572.50	59.71	33.37	559.34	-0.27	0.28	-0.92	-0.22	0.31	-0.92	 -1	
3705447886	SMP	1	0.00	0.00	1024.92	564.01	0.00	0.00	0.00	26.42	26.42	4.29	0.00	0.00	0.00	0.00	1011.19	573.02	1021.51	573.31	0.00	0.00	9.73	235.84	0	0	1	1	-1	-1	0.00	0.00	0.00	58.12	33.11	560.37	0.00	0.00	0.00	-0.39	0.28	-0.88	 -1	
3705481292	SMP	1	0.00	0.00	1036.73	566.24	0.00	0.00	0.00	26.00	26.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	1029.80	574.64	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	59.60	34.61	590.44	0.00	0.00	0.00	-0.52	0.27	-0.81	 -1	
3705514543	SMP	1	0.00	0.00	1043.08	566.39	0.00	0.00	0.00	26.31	26.31	4.40	0.00	0.00	0.00	0.00	0.00	0.00	1035.30	574.58	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	57.61	34.04	580.49	0.00	0.00	0.00	-0.54	0.26	-0.80	 -1	
3705547878	SMP	1	0.00	0.00	1048.54	565.64	0.00	0.00	0.00	26.52	26.52	4.45	0.00	0.00	0.00	0.00	0.00	0.00	1040.81	573.82	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	56.70	34.25	581.57	0.00	0.00	0.00	-0.54	0.26	-0.80	 -1	
3705581300	SMP	1	0.00	0.00	1054.43	564.65	0.00	0.00	0.00	26.48	26.48	4.50	0.00	0.00	0.00	0.00	0.00	0.00	1046.83	572.85	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	56.52	35.02	591.62	0.00	0.00	0.00	-0.54	0.26	-0.80	 -1	
3705614541	SMP	1	0.00	0.00	1060.44	563.95	0.00	0.00	0.00	26.53	26.53	4.53	0.00	0.00	0.00	0.00	0.00	0.00	1052.88	572.12	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	54.77	34.74	584.68	0.00	0.00	0.00	-0.53	0.26	-0.81	 -1	
3705647891	SMP	1	0.00	0.00	1066.18	563.60	0.00	0.00	0.00	26.46	26.46	4.56	0.00	0.00	0.00	0.00	0.00	0.00	1058.69	571.78	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	54.30	35.22	591.61	0.00	0.00	0.00	-0.53	0.26	-0.81	 -1	
3705681264	SMP	1	0.00	0.00	1071.06	563.72	0.00	0.00	0.00	26.97	26.97	4.60	0.00	0.00	0.00	0.00	0.00	0.00	1063.51	571.83	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	53.24	35.10	589.70	0.00	0.00	0.00	-0.53	0.26	-0.81	 -1	
3705714548	SMP	1	0.00	0.00	1075.14	564.11	0.00	0.00	0.00	26.86	26.86	4.64	0.00	0.00	0.00	0.00	0.00	0.00	1067.68	572.33	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	52.63	35.13	591.80	0.00	0.00	0.00	-0.53	0.26	-0.81	 -1	
3705747877	SMP	1	0.00	0.00	1078.41	565.05	0.00	0.00	0.00	27.17	27.17	4.68	0.00	0.00	0.00	0.00	0.00	0.00	1070.89	573.23	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	52.07	34.99	592.32	0.00	0.00	0.00	-0.53	0.26	-0.81	 -1	
3705781196	SMP	1	1344.81	577.03	1080.96	566.10	26.16	26.16	4.24	27.38	27.38	4.71	0.00	0.00	1333.03	583.82	0.00	0.00	1073.46	574.25	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	2.75	29.22	524.48	51.56	34.77	591.86	-0.60	0.18	-0.78	-0.53	0.26	-0.81	 -1	
3705814534	SMP	1	0.00	0.00	1078.43	565.80	0.00	0.00	0.00	28.18	28.18	4.72	0.00	0.00	0.00	0.00	1062.38	574.41	1073.50	574.55	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	48.41	32.52	554.24	0.00	0.00	0.00	-0.44	0.26	-0.86	 -1	
3705847846	SMP	1	1342.50	575.45	1078.24	565.11	27.38	27.38	4.41	28.18	28.18	4.72	1334.39	583.31	0.00	0.00	1063.51	574.01	1074.31	574.15	637.00	170.13	-78.82	266.98	0	1	1	2	-1	-1	1.00	35.49	635.15	48.42	32.71	556.26	-0.16	0.27	-0.95	-0.40	0.27	-0.87	 -1	
3705881197	SMP	1	1344.31	574.54	1080.21	565.01	27.43	27.43	4.50	28.15	28.15	4.72	1336.40	582.55	0.00	0.00	1065.44	574.04	1076.24	574.22	737.50	204.14	-80.75	263.78	0	1	1	2	-1	-1	0.48	33.43	595.71	48.00	32.65	555.32	-0.13	0.25	-0.96	-0.40	0.27	-0.87	 -1	
3705914549	SMP	1	1345.45	574.02	1081.00	565.75	27.38	27.38	4.53	28.56	28.56	4.74	0.00	0.00	1337.64	581.76	1066.57	576.11	1077.09	574.74	-143.46	272.91	-76.51	196.87	0	1	1	2	-1	-1	2.01	32.16	570.56	48.22	32.68	559.89	-0.48	0.23	-0.85	-0.40	0.30	-0.87	 -1	
3705947843	SMP	1	1344.75	574.27	1080.31	566.57	27.47	27.47	4.66	28.61	28.61	4.77	1336.91	582.13	0.00	0.00	1066.12	575.47	1076.38	575.55	654.03	161.27	-85.76	239.22	0	1	1	2	-1	-1	0.51	35.96	639.23	49.12	33.21	569.11	-0.16	0.27	-0.95	-0.40	0.28	-0.87	 -1	
3705981166	SMP	1	1343.04	574.79	1078.27	567.35	27.63	27.63	4.67	28.45	28.45	4.83	0.00	0.00	1335.28	582.58	1065.17	575.75	1074.29	576.28	-141.07	283.37	-106.54	198.93	0	1	1	2	-1	-1	2.44	31.82	567.12	51.75	34.69	596.22	-0.48	0.23	-0.85	-0.40	0.28	-0.87	 -1	
3706014551	SMP	1	1340.42	575.25	1075.29	567.85	27.85	27.85	4.69	28.70	28.70	4.89	0.00	0.00	1332.66	582.88	1062.05	576.25	1071.33	576.90	-137.06	294.54	-119.60	195.73	0	1	1	2	-1	-1	2.89	31.85	568.56	52.26	34.55	595.54	-0.47	0.23	-0.85	-0.40	0.28	-0.87	 -1	
3706047924	SMP	1	1337.91	574.94	1072.30	568.40	27.47	27.47	4.69	28.68	28.68	4.93	0.00	0.00	1330.00	582.78	1058.87	575.99	1068.34	577.39	-137.58	281.97	-134.30	229.71	0	1	1	2	-1	-1	3.36	32.02	571.36	52.72	34.44	594.09	-0.48	0.24	-0.85	-0.41	0.27	-0.87	 -1	
3706081214	SMP	1	1335.30	574.39	1069.61	568.68	27.83	27.83	4.60	28.91	28.91	4.98	0.00	0.00	1327.44	582.45	1056.24	576.89	1065.59	577.63	15.44	461.09	-141.77	208.26	0	1	1	2	-1	-1	3.60	27.99	498.58	53.37	34.43	595.78	-0.47	0.21	-0.86	-0.41	0.28	-0.87	 -1	
3706114527	SMP	1	1332.52	573.77	1066.63	568.78	28.22	28.22	4.57	29.22	29.22	5.00	0.00	0.00	1324.74	581.74	1052.59	576.39	1062.72	577.77	-12.93	417.98	-127.22	267.81	0	1	1	2	-1	-1	4.12	29.41	521.79	52.16	33.30	575.65	-0.47	0.22	-0.86	-0.41	0.26	-0.88	 -1	
3706147834	SMP	1	1329.66	572.90	1063.58	568.85	28.20	28.20	4.57	29.32	29.32	5.02	0.00	0.00	1321.89	580.86	1049.59	576.39	1059.62	577.76	-69.43	340.46	-133.37	273.55	0	1	1	2	-1	-1	4.68	30.66	541.14	52.93	33.43	577.93	-0.47	0.23	-0.85	-0.41	0.25	-0.88	 -1	
3706181156	SMP	1	1326.58	572.04	1060.24	568.74	28.43	28.43	4.57	29.38	29.38	5.04	0.00	0.00	1318.84	579.90	1046.43	576.38	1056.42	577.71	-41.33	385.51	-125.30	270.95	0	1	1	2	-1	-1	5.15	30.33	532.55	53.57	33.48	578.53	-0.47	0.22	-0.86	-0.40	0.26	-0.88	 -1	
3706214498	SMP	1	1323.36	571.15	1056.90	568.62	28.22	28.22	4.58	29.31	29.31	5.06	0.00	0.00	1315.65	579.02	1043.40	576.90	1053.07	577.59	-61.06	351.53	-130.94	224.81	0	1	1	2	-1	-1	5.77	31.15	544.32	54.95	33.93	587.03	-0.47	0.22	-0.85	-0.40	0.27	-0.87	 -1	
3706247802	SMP	1	0.00	0.00	1053.30	568.94	0.00	0.00	0.00	29.61	29.61	5.09	0.00	0.00	0.00	0.00	1039.53	577.00	1049.46	577.92	0.00	0.00	-131.08	245.90	0	0	1	1	-1	-1	0.00	0.00	0.00	54.99	33.49	580.18	0.00	0.00	0.00	-0.41	0.27	-0.87	 -1	
3706281128	SMP	1	1316.91	571.06	1050.06	569.66	28.24	28.24	4.57	29.39	29.39	5.11	0.00	0.00	1309.18	578.95	1036.50	577.91	1046.12	578.62	-54.20	366.93	-136.20	228.90	0	1	1	2	-1	-1	6.84	30.80	537.99	56.17	33.70	586.36	-0.47	0.22	-0.85	-0.41	0.27	-0.87	 -1	
3706314561	SMP	1	1314.04	571.98	1046.84	571.12	28.43	28.43	4.72	29.61	29.61	5.13	1306.22	579.98	0.00	0.00	1033.33	579.07	1043.05	579.93	679.27	137.32	-135.42	247.57	0	1	1	2	-1	-1	6.60	35.90	630.50	56.57	33.36	584.45	-0.15	0.27	-0.95	-0.40	0.26	-0.88	 -1	
3706347861	SMP	1	1311.78	572.87	1044.46	572.38	28.45	28.45	4.85	29.51	29.51	5.15	1303.84	580.87	0.00	0.00	1031.08	580.15	1040.55	581.26	675.72	129.05	-136.88	244.74	0	1	1	2	-1	-1	7.16	35.99	635.28	57.46	33.40	589.03	-0.17	0.27	-0.95	-0.41	0.27	-0.87	 -1	
3706381127	SMP	1	1309.96	573.70	1042.76	573.64	28.61	28.61	4.81	29.59	29.59	5.16	0.00	0.00	1302.31	581.58	1028.89	581.03	1038.75	582.49	-52.48	359.99	-140.23	264.69	0	1	1	2	-1	-1	8.05	30.56	541.66	57.25	32.87	583.15	-0.47	0.22	-0.85	-0.42	0.25	-0.87	 -1	
3706414671	SMP	1	1305.27	577.16	1038.50	577.63	29.19	29.19	4.88	30.03	30.03	5.13	1289.92	583.18	1299.38	583.59	1024.93	584.83	1036.12	585.10	-15.40	379.29	46.80	466.95	0	1	1	2	-1	-1	9.20	33.17	593.91	54.62	30.47	550.55	-0.42	0.19	-0.89	-0.37	0.21	-0.91	 -1	
3706447797	SMP	1	1299.44	585.27	1033.24	585.67	29.83	29.83	4.91	30.23	30.23	5.10	1285.11	587.54	1295.48	587.69	1021.70	589.21	1032.96	589.51	240.41	841.30	227.88	847.62	0	1	1	2	-1	-1	9.51	30.75	564.08	54.60	29.40	544.80	-0.35	0.03	-0.94	-0.30	0.08	-0.95	 -1	
3706481138	SMP	1	1298.01	587.48	1031.50	588.34	29.92	29.92	4.94	30.59	30.59	5.09	1284.27	589.01	1294.71	589.17	1020.35	590.97	1031.71	591.15	282.12	903.11	249.44	944.40	0	1	1	2	-1	-1	9.66	30.48	564.08	54.65	29.01	543.01	-0.33	0.01	-0.95	-0.28	0.04	-0.96	 -1	
3706514503	SMP	1	1298.33	587.81	1031.35	589.09	29.93	29.93	4.97	30.76	30.76	5.08	1284.72	589.35	1295.16	589.47	1020.23	591.71	1031.49	591.89	296.74	908.99	253.10	946.40	0	1	1	2	-1	-1	9.58	30.45	564.45	54.70	28.89	543.20	-0.32	0.01	-0.95	-0.28	0.04	-0.96	 -1	
3706547793	SMP	1	1298.77	587.65	1031.25	588.95	30.13	30.13	4.99	30.61	30.61	5.07	1285.09	589.22	1295.53	589.32	1020.19	591.65	1031.44	591.87	297.05	910.04	257.68	942.34	0	1	1	2	-1	-1	9.52	30.50	564.86	54.70	28.90	543.19	-0.32	0.01	-0.95	-0.28	0.05	-0.96	 -1	
3706581138	SMP	1	1299.05	587.55	1031.15	588.65	30.13	30.13	5.01	30.47	30.47	5.05	1285.31	589.08	1295.71	589.20	1020.09	591.36	1031.40	591.56	294.05	911.27	261.18	941.62	0	1	1	2	-1	-1	9.50	30.55	565.54	54.68	28.93	542.89	-0.33	0.01	-0.95	-0.28	0.05	-0.96	 -1	
3706614464	SMP	1	1299.00	587.88	1031.06	588.59	30.32	30.32	5.04	30.69	30.69	5.05	1285.34	589.24	1295.79	589.32	1020.05	591.28	1031.21	591.48	297.76	917.69	261.81	941.27	0	1	1	2	-1	-1	9.48	30.49	564.77	54.76	28.97	543.41	-0.32	0.00	-0.95	-0.28	0.05	-0.96	 -1	
3706647760	SMP	1	1299.14	587.66	1030.94	588.56	30.31	30.31	5.06	30.72	30.72	5.05	1285.40	589.01	1295.84	589.12	1019.86	591.16	1031.15	591.42	296.30	920.53	262.40	942.67	0	1	1	2	-1	-1	9.47	30.54	565.04	54.75	28.97	543.13	-0.33	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3706681092	SMP	1	1298.97	586.35	1030.98	587.98	30.24	30.24	5.07	30.77	30.77	5.05	1285.32	587.85	1295.74	588.02	1019.78	590.65	1031.11	590.78	298.04	917.88	260.96	943.21	0	1	1	2	-1	-1	9.49	30.76	565.29	54.73	29.06	542.87	-0.32	0.01	-0.95	-0.29	0.04	-0.96	 -1	
3706714404	SMP	1	1298.57	584.68	1030.40	586.94	30.34	30.34	5.09	30.89	30.89	5.05	1284.94	586.03	1295.37	586.20	1019.39	589.60	1030.65	589.73	299.05	920.95	263.39	943.86	0	1	1	2	-1	-1	9.56	31.09	565.41	54.81	29.24	542.90	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3706747735	SMP	1	1297.76	582.79	1029.82	585.73	30.47	30.47	5.10	30.76	30.76	5.05	1284.14	584.20	1294.58	584.33	1018.65	588.38	1029.91	588.60	300.09	921.33	261.76	943.73	0	1	1	2	-1	-1	9.70	31.42	565.43	54.94	29.44	542.91	-0.32	0.00	-0.95	-0.29	0.04	-0.96	 -1	
3706781065	SMP	1	1296.90	581.31	1028.92	585.08	30.15	30.15	5.10	30.94	30.94	5.05	1283.30	582.78	1293.75	582.92	1017.94	587.68	1029.16	587.82	301.09	920.59	263.87	945.00	0	1	1	2	-1	-1	9.86	31.68	565.51	55.07	29.58	543.03	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3706814476	SMP	1	1296.48	580.31	1028.27	584.45	29.94	29.94	5.10	30.40	30.40	5.04	1282.79	581.57	1293.11	581.80	1017.26	587.04	1028.48	587.20	300.99	923.71	265.80	946.05	0	1	1	2	-1	-1	9.97	31.92	566.04	55.20	29.69	543.14	-0.33	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3706847739	SMP	1	1295.60	579.29	1027.66	583.93	30.24	30.24	5.11	30.22	30.22	5.02	1282.11	580.71	1292.57	580.83	1016.64	586.52	1027.97	586.73	303.69	924.09	266.97	946.30	0	1	1	2	-1	-1	10.07	32.07	565.78	55.28	29.77	542.93	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3706881071	SMP	1	1295.38	578.27	1027.39	583.10	29.57	29.57	5.09	29.81	29.81	5.00	1281.84	579.81	1292.21	579.94	1016.38	585.77	1027.66	585.96	303.56	923.19	268.17	945.73	0	1	1	2	-1	-1	10.13	32.24	566.00	55.32	29.89	542.89	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3706914400	SMP	1	1295.18	577.44	1027.33	581.98	29.49	29.49	5.08	29.69	29.69	4.97	1281.74	578.82	1292.11	578.93	1016.34	584.62	1027.58	584.74	305.52	925.27	268.74	946.85	0	1	1	2	-1	-1	10.15	32.43	566.18	55.34	30.10	542.97	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3706947817	SMP	1	1295.50	576.39	1027.60	580.61	29.17	29.17	5.06	29.31	29.31	4.94	1281.96	577.77	1292.32	577.95	1016.56	583.20	1027.86	583.41	306.27	926.07	268.76	947.89	0	1	1	2	-1	-1	10.12	32.62	566.26	55.29	30.33	542.85	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3706981055	SMP	1	1296.04	575.42	1028.30	579.33	29.16	29.16	5.04	29.44	29.44	4.92	1282.51	576.83	1292.90	576.97	1017.30	581.93	1028.49	582.15	306.94	925.38	269.01	948.64	0	1	1	2	-1	-1	10.02	32.79	566.28	55.19	30.56	543.05	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3707014459	SMP	1	1297.00	574.53	1029.13	578.27	28.89	28.89	5.02	29.08	29.08	4.89	1283.40	575.89	1293.72	576.07	1018.22	580.80	1029.41	580.97	306.75	925.19	270.28	949.94	0	1	1	2	-1	-1	9.87	32.97	566.53	55.05	30.77	543.27	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3707047723	SMP	1	1297.92	574.17	1030.31	577.45	28.97	28.97	5.00	29.05	29.05	4.87	1284.40	575.40	1294.77	575.58	1019.27	580.04	1030.36	580.28	307.49	927.93	269.97	950.03	0	1	1	2	-1	-1	9.68	33.07	566.65	54.92	30.92	543.68	-0.32	-0.01	-0.95	-0.28	0.04	-0.96	 -1	
3707081167	SMP	1	1299.05	574.28	1031.35	577.48	28.86	28.86	4.99	28.94	28.94	4.85	1285.63	575.56	1295.98	575.74	1020.39	580.07	1031.62	580.27	309.00	928.64	270.69	950.43	0	1	1	2	-1	-1	9.47	33.05	566.83	54.72	30.92	543.66	-0.32	-0.01	-0.95	-0.28	0.04	-0.96	 -1	
3707114380	SMP	1	1300.35	574.93	1032.66	577.90	28.86	28.86	4.97	28.77	28.77	4.83	1286.87	576.32	1297.28	576.47	1021.62	580.53	1032.87	580.65	309.59	928.44	271.54	951.06	0	1	1	2	-1	-1	9.24	32.91	566.79	54.51	30.85	543.69	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3707147706	SMP	1	1301.66	575.73	1033.81	578.30	28.53	28.53	4.95	28.84	28.84	4.81	1288.12	577.20	1298.50	577.30	1022.85	580.88	1034.11	581.07	309.32	928.45	272.23	951.26	0	1	1	2	-1	-1	9.02	32.76	566.88	54.29	30.78	543.62	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3707181042	SMP	1	1302.92	576.53	1035.10	578.58	28.78	28.78	4.94	28.86	28.86	4.80	1289.35	577.89	1299.78	578.07	1024.13	581.11	1035.31	581.29	310.28	928.38	272.49	952.05	0	1	1	2	-1	-1	8.79	32.63	566.84	54.09	30.75	543.83	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3707214361	SMP	1	1304.40	577.40	1036.55	578.96	28.60	28.60	4.93	28.79	28.79	4.78	1290.90	578.72	1301.29	578.86	1025.47	581.55	1036.76	581.70	309.80	929.66	272.00	952.54	0	1	1	2	-1	-1	8.52	32.49	566.86	53.84	30.67	543.73	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3707247683	SMP	1	1306.39	578.12	1038.37	579.48	28.34	28.34	4.91	28.89	28.89	4.77	1292.82	579.52	1303.18	579.68	1027.29	581.98	1038.48	582.27	309.03	930.42	270.92	953.78	0	1	1	2	-1	-1	8.18	32.35	566.97	53.55	30.59	543.90	-0.32	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3707281029	SMP	1	1308.55	578.80	1040.59	580.07	28.68	28.68	4.91	28.73	28.73	4.76	1295.04	580.22	1305.50	580.36	1029.48	582.71	1040.82	582.88	309.01	930.03	270.84	953.77	0	1	1	2	-1	-1	7.77	32.21	566.81	53.14	30.46	543.63	-0.31	0.00	-0.95	-0.28	0.04	-0.96	 -1	
3707314355	SMP	1	1311.42	579.04	1043.53	580.30	28.55	28.55	4.90	28.66	28.66	4.75	1297.96	580.48	1308.39	580.59	1032.42	583.03	1043.71	583.27	310.03	929.93	270.82	952.23	0	1	1	2	-1	-1	7.25	32.17	566.76	52.63	30.40	543.53	-0.31	0.00	-0.95	-0.28	0.05	-0.96	 -1	
3707347684	SMP	1	1314.97	579.20	1046.93	580.35	28.57	28.57	4.89	28.66	28.66	4.74	1301.44	580.71	1311.88	580.81	1036.03	583.21	1047.30	583.42	310.13	929.21	273.61	949.24	0	1	1	2	-1	-1	6.62	32.11	566.56	52.00	30.37	543.47	-0.31	0.00	-0.95	-0.27	0.05	-0.96	 -1	
3707381023	SMP	1	1318.91	579.11	1051.04	579.55	28.60	28.60	4.89	28.64	28.64	4.73	1305.38	580.58	1315.82	580.76	1040.05	582.38	1051.24	582.59	311.15	928.38	273.39	946.53	0	1	1	2	-1	-1	5.91	32.13	566.46	51.33	30.52	543.69	-0.31	0.00	-0.95	-0.28	0.05	-0.96	 -1	
3707414426	SMP	1	1323.05	578.61	1055.09	577.39	28.43	28.43	4.88	28.71	28.71	4.73	1309.64	580.09	1320.04	580.24	1044.14	580.23	1055.39	580.46	312.57	926.74	275.91	944.18	0	1	1	2	-1	-1	5.15	32.21	566.41	50.62	30.89	543.66	-0.31	0.00	-0.95	-0.27	0.05	-0.96	 -1	
3707447741	SMP	1	1327.50	577.91	1059.52	574.90	28.43	28.43	4.87	28.50	28.50	4.72	1314.06	579.48	1324.49	579.59	1048.51	577.71	1059.80	577.89	313.08	924.66	276.65	943.01	0	1	1	2	-1	-1	4.35	32.32	566.32	49.85	31.32	543.53	-0.31	0.01	-0.95	-0.27	0.05	-0.96	 -1	
3707481011	SMP	1	1327.71	574.20	1059.63	568.66	28.60	28.60	4.87	28.50	28.50	4.71	1315.80	577.30	1326.43	577.49	1050.91	573.21	1062.19	573.46	482.67	764.90	518.80	763.47	0	1	1	2	-1	-1	4.01	32.67	565.64	49.43	32.09	543.46	-0.25	0.06	-0.97	-0.19	0.11	-0.98	 -1	
3707514319	SMP	1	1324.82	567.27	1057.50	559.77	28.45	28.45	4.86	28.31	28.31	4.70	1315.99	573.37	1326.63	573.47	1051.85	567.15	1062.97	567.26	766.69	492.42	803.42	510.60	0	1	1	2	-1	-1	3.97	33.34	565.00	49.31	33.16	543.78	-0.13	0.17	-0.98	-0.09	0.20	-0.98	 -1	
3707547654	SMP	1	1324.47	561.43	1057.61	552.65	28.64	28.64	4.86	28.16	28.16	4.68	1317.22	569.41	1327.82	569.43	1053.24	561.82	1064.29	561.91	901.22	327.28	916.72	351.25	0	1	1	2	-1	-1	3.75	34.03	564.53	49.12	34.11	544.22	-0.08	0.23	-0.97	-0.04	0.26	-0.96	 -1	
3707581008	SMP	1	1326.87	559.08	1059.88	549.96	28.42	28.42	4.85	28.13	28.13	4.67	1319.87	567.29	1330.49	567.32	1055.59	559.33	1066.65	559.35	913.73	317.13	921.88	343.39	0	1	1	2	-1	-1	3.28	34.38	563.99	48.74	34.56	544.52	-0.07	0.24	-0.97	-0.04	0.27	-0.96	 -1	
3707614322	SMP	1	1329.28	557.50	1062.28	548.17	28.81	28.81	4.86	28.28	28.28	4.67	1322.27	565.64	1332.83	565.62	1057.86	557.52	1068.88	557.55	915.84	317.37	918.54	340.53	0	1	1	2	-1	-1	2.85	34.66	563.73	48.40	34.91	545.05	-0.07	0.24	-0.97	-0.04	0.27	-0.96	 -1	
