subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
021616_03,16_exposure,16,exposure,right,straightahead,TRUE,65,117,0.56,0.63,0,3,0.467,face,left,FALSE,face_distracter,no-gaze
021616_03,16_test,16,test,face,straightahead,FALSE,32,116,0.28,0.69,0,6,0.5,face,right,TRUE,face_target,no-gaze
021616_03,16_test,16,test,left,straightahead,FALSE,26,116,0.22,0.69,0,6,0.5,face,right,TRUE,face_target,no-gaze
021616_03,16_test,16,test,right,straightahead,TRUE,58,116,0.5,0.69,0,6,0.5,face,right,TRUE,face_target,no-gaze
021616_03,2_exposure,2,exposure,face,straightahead,FALSE,51,114,0.45,0.49,0,5,0.767,face,right,TRUE,face_target,no-gaze
021616_03,2_exposure,2,exposure,left,straightahead,FALSE,32,114,0.28,0.49,0,5,0.767,face,right,TRUE,face_target,no-gaze
021616_03,2_exposure,2,exposure,right,straightahead,TRUE,31,114,0.27,0.49,0,5,0.767,face,right,TRUE,face_target,no-gaze
021616_03,2_test,2,test,face,straightahead,FALSE,21,120,0.18,0.84,0,3,0.533,face,right,TRUE,face_target,no-gaze
021616_03,2_test,2,test,left,straightahead,FALSE,16,120,0.13,0.84,0,3,0.533,face,right,TRUE,face_target,no-gaze
021616_03,2_test,2,test,right,straightahead,TRUE,83,120,0.69,0.84,0,3,0.533,face,right,TRUE,face_target,no-gaze
021616_03,3_exposure,3,exposure,face,straightahead,FALSE,45,116,0.39,0.46,0,5,0.3,face,left,FALSE,face_distracter,no-gaze
021616_03,3_exposure,3,exposure,left,straightahead,FALSE,38,116,0.33,0.46,0,5,0.3,face,left,FALSE,face_distracter,no-gaze
021616_03,3_exposure,3,exposure,right,straightahead,TRUE,33,116,0.28,0.46,0,5,0.3,face,left,FALSE,face_distracter,no-gaze
021616_03,3_test,3,test,face,straightahead,FALSE,35,118,0.3,0.48,0,4,0.567,face,left,TRUE,face_target,no-gaze
021616_03,3_test,3,test,left,straightahead,TRUE,40,118,0.34,0.48,0,4,0.567,face,left,TRUE,face_target,no-gaze
021616_03,3_test,3,test,right,straightahead,FALSE,43,118,0.36,0.48,0,4,0.567,face,left,TRUE,face_target,no-gaze
021616_03,4_exposure,4,exposure,face,straightahead,FALSE,50,117,0.43,0.3,0,4,0.733,face,left,TRUE,face_target,no-gaze
021616_03,4_exposure,4,exposure,left,straightahead,TRUE,20,117,0.17,0.3,0,4,0.733,face,left,TRUE,face_target,no-gaze
021616_03,4_exposure,4,exposure,right,straightahead,FALSE,47,117,0.4,0.3,0,4,0.733,face,left,TRUE,face_target,no-gaze
021616_03,4_test,4,test,face,straightahead,FALSE,45,114,0.39,0.8,0,3,0.567,face,left,TRUE,face_target,no-gaze
021616_03,4_test,4,test,left,straightahead,TRUE,55,114,0.48,0.8,0,3,0.567,face,left,TRUE,face_target,no-gaze
021616_03,4_test,4,test,right,straightahead,FALSE,14,114,0.12,0.8,0,3,0.567,face,left,TRUE,face_target,no-gaze
021616_03,5_exposure,5,exposure,face,straightahead,FALSE,28,117,0.24,0.49,0,3,0.667,face,right,FALSE,face_distracter,no-gaze
021616_03,5_exposure,5,exposure,left,straightahead,TRUE,44,117,0.38,0.49,0,3,0.667,face,right,FALSE,face_distracter,no-gaze
021616_03,5_exposure,5,exposure,right,straightahead,FALSE,45,117,0.38,0.49,0,3,0.667,face,right,FALSE,face_distracter,no-gaze
021616_03,5_test,5,test,face,straightahead,FALSE,23,111,0.21,0.88,0,3,0.367,face,left,FALSE,face_distracter,no-gaze
021616_03,5_test,5,test,left,straightahead,FALSE,11,111,0.1,0.88,0,3,0.367,face,left,FALSE,face_distracter,no-gaze
021616_03,5_test,5,test,right,straightahead,TRUE,77,111,0.69,0.88,0,3,0.367,face,left,FALSE,face_distracter,no-gaze
021616_03,6_exposure,6,exposure,face,straightahead,FALSE,32,111,0.29,0.59,0,3,0.633,face,left,FALSE,face_distracter,no-gaze
021616_03,6_exposure,6,exposure,left,straightahead,FALSE,32,111,0.29,0.59,0,3,0.633,face,left,FALSE,face_distracter,no-gaze
021616_03,6_exposure,6,exposure,right,straightahead,TRUE,47,111,0.42,0.59,0,3,0.633,face,left,FALSE,face_distracter,no-gaze
021616_03,6_test,6,test,face,straightahead,FALSE,15,106,0.14,0.49,0,2,0.567,face,left,TRUE,face_target,no-gaze
021616_03,6_test,6,test,left,straightahead,TRUE,45,106,0.42,0.49,0,2,0.567,face,left,TRUE,face_target,no-gaze
021616_03,6_test,6,test,right,straightahead,FALSE,46,106,0.43,0.49,0,2,0.567,face,left,TRUE,face_target,no-gaze
021616_03,7_exposure,7,exposure,face,straightahead,FALSE,25,117,0.21,0.4,0,3,0.167,left,face,FALSE,image_away,no-gaze
021616_03,7_exposure,7,exposure,left,straightahead,TRUE,37,117,0.32,0.4,0,3,0.167,left,face,FALSE,image_away,no-gaze
021616_03,7_exposure,7,exposure,right,straightahead,FALSE,55,117,0.47,0.4,0,3,0.167,left,face,FALSE,image_away,no-gaze
021616_03,7_test,7,test,face,straightahead,FALSE,16,119,0.13,0.79,0,3,0.567,face,left,TRUE,face_target,no-gaze
021616_03,7_test,7,test,left,straightahead,TRUE,81,119,0.68,0.79,0,3,0.567,face,left,TRUE,face_target,no-gaze
021616_03,7_test,7,test,right,straightahead,FALSE,22,119,0.18,0.79,0,3,0.567,face,left,TRUE,face_target,no-gaze
021616_03,8_exposure,8,exposure,face,straightahead,FALSE,46,118,0.39,0.29,0,4,0.167,left,face,FALSE,image_away,no-gaze
021616_03,8_exposure,8,exposure,left,straightahead,TRUE,21,118,0.18,0.29,0,4,0.167,left,face,FALSE,image_away,no-gaze
021616_03,8_exposure,8,exposure,right,straightahead,FALSE,51,118,0.43,0.29,0,4,0.167,left,face,FALSE,image_away,no-gaze
021616_03,8_test,8,test,face,straightahead,FALSE,15,119,0.13,0.89,0,2,0.5,face,left,FALSE,face_distracter,no-gaze
021616_03,8_test,8,test,left,straightahead,FALSE,11,119,0.09,0.89,0,2,0.5,face,left,FALSE,face_distracter,no-gaze
021616_03,8_test,8,test,right,straightahead,TRUE,93,119,0.78,0.89,0,2,0.5,face,left,FALSE,face_distracter,no-gaze
021616_03,9_exposure,9,exposure,face,straightahead,FALSE,21,111,0.19,0.58,0,2,0.833,face,left,FALSE,face_distracter,no-gaze
021616_03,9_exposure,9,exposure,left,straightahead,FALSE,38,111,0.34,0.58,0,2,0.833,face,left,FALSE,face_distracter,no-gaze
021616_03,9_exposure,9,exposure,right,straightahead,TRUE,52,111,0.47,0.58,0,2,0.833,face,left,FALSE,face_distracter,no-gaze
021616_03,9_test,9,test,face,straightahead,FALSE,17,118,0.14,0.39,0,2,0.567,face,left,TRUE,face_target,no-gaze
021616_03,9_test,9,test,left,straightahead,TRUE,39,118,0.33,0.39,0,2,0.567,face,left,TRUE,face_target,no-gaze
021616_03,9_test,9,test,right,straightahead,FALSE,62,118,0.53,0.39,0,2,0.567,face,left,TRUE,face_target,no-gaze
021616_04,1_exposure,1,exposure,face,NA,NA,0,109,0,0.26,0.74,5,0.3,right,left,FALSE,target_distracter,gaze
021616_04,1_exposure,1,exposure,left,left,FALSE,81,109,0.74,0.26,0.74,5,0.3,right,left,FALSE,target_distracter,gaze
021616_04,1_exposure,1,exposure,right,left,TRUE,28,109,0.26,0.26,0.74,5,0.3,right,left,FALSE,target_distracter,gaze
021616_04,1_test,1,test,face,NA,NA,0,97,0,0.64,0,7,0.333,left,right,TRUE,image_away,gaze
021616_04,1_test,1,test,left,straightahead,FALSE,35,97,0.36,0.64,0,7,0.333,left,right,TRUE,image_away,gaze
021616_04,1_test,1,test,right,straightahead,TRUE,62,97,0.64,0.64,0,7,0.333,left,right,TRUE,image_away,gaze
021616_04,10_exposure,10,exposure,face,NA,NA,0,86,0,0.41,0.59,5,0.267,left,right,TRUE,image_away,gaze
021616_04,10_exposure,10,exposure,left,left,FALSE,51,86,0.59,0.41,0.59,5,0.267,left,right,TRUE,image_away,gaze
021616_04,10_exposure,10,exposure,right,left,TRUE,35,86,0.41,0.41,0.59,5,0.267,left,right,TRUE,image_away,gaze
021616_04,10_test,10,test,face,straightahead,FALSE,1,95,0.01,0.5,0,7,0.433,right,left,TRUE,distracter_target,gaze
021616_04,10_test,10,test,left,straightahead,TRUE,47,95,0.49,0.5,0,7,0.433,right,left,TRUE,distracter_target,gaze
021616_04,10_test,10,test,right,straightahead,FALSE,47,95,0.49,0.5,0,7,0.433,right,left,TRUE,distracter_target,gaze
021616_04,11_exposure,11,exposure,face,right,FALSE,40,113,0.35,0.7,0.3,6,0.333,left,right,FALSE,image_away,gaze
021616_04,11_exposure,11,exposure,left,right,TRUE,51,113,0.45,0.7,0.3,6,0.333,left,right,FALSE,image_away,gaze
021616_04,11_exposure,11,exposure,right,right,FALSE,22,113,0.19,0.7,0.3,6,0.333,left,right,FALSE,image_away,gaze
021616_04,11_test,11,test,face,straightahead,FALSE,2,103,0.02,0.66,0,5,0.867,left,right,FALSE,image_away,gaze
021616_04,11_test,11,test,left,straightahead,TRUE,67,103,0.65,0.66,0,5,0.867,left,right,FALSE,image_away,gaze
021616_04,11_test,11,test,right,straightahead,FALSE,34,103,0.33,0.66,0,5,0.867,left,right,FALSE,image_away,gaze
021616_04,12_exposure,12,exposure,face,right,FALSE,17,114,0.15,0.8,0.8,4,0.233,left,right,TRUE,image_away,gaze
021616_04,12_exposure,12,exposure,left,right,FALSE,19,114,0.17,0.8,0.8,4,0.233,left,right,TRUE,image_away,gaze
021616_04,12_exposure,12,exposure,right,right,TRUE,78,114,0.68,0.8,0.8,4,0.233,left,right,TRUE,image_away,gaze
021616_04,12_test,12,test,face,straightahead,FALSE,36,115,0.31,0.46,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,12_test,12,test,left,straightahead,TRUE,36,115,0.31,0.46,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,12_test,12,test,right,straightahead,FALSE,43,115,0.37,0.46,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,13_exposure,13,exposure,face,NA,NA,0,97,0,0.31,0.69,4,0.2,right,left,FALSE,target_distracter,gaze
021616_04,13_exposure,13,exposure,left,left,FALSE,67,97,0.69,0.31,0.69,4,0.2,right,left,FALSE,target_distracter,gaze
021616_04,13_exposure,13,exposure,right,left,TRUE,30,97,0.31,0.31,0.69,4,0.2,right,left,FALSE,target_distracter,gaze
021616_04,13_test,13,test,face,straightahead,FALSE,32,110,0.29,0.59,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,13_test,13,test,left,straightahead,TRUE,46,110,0.42,0.59,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,13_test,13,test,right,straightahead,FALSE,32,110,0.29,0.59,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,14_exposure,14,exposure,face,left,FALSE,32,128,0.25,0.84,0.84,4,0.333,left,right,FALSE,image_away,gaze
021616_04,14_exposure,14,exposure,left,left,TRUE,81,128,0.63,0.84,0.84,4,0.333,left,right,FALSE,image_away,gaze
021616_04,14_exposure,14,exposure,right,left,FALSE,15,128,0.12,0.84,0.84,4,0.333,left,right,FALSE,image_away,gaze
021616_04,14_test,14,test,face,NA,NA,0,77,0,0.42,0,5,0.2,left,right,FALSE,image_away,gaze
021616_04,14_test,14,test,left,straightahead,TRUE,32,77,0.42,0.42,0,5,0.2,left,right,FALSE,image_away,gaze
021616_04,14_test,14,test,right,straightahead,FALSE,45,77,0.58,0.42,0,5,0.2,left,right,FALSE,image_away,gaze
021616_04,15_exposure,15,exposure,face,left,FALSE,16,99,0.16,0.71,0.29,6,0.4,left,right,TRUE,image_away,gaze
021616_04,15_exposure,15,exposure,left,left,FALSE,24,99,0.24,0.71,0.29,6,0.4,left,right,TRUE,image_away,gaze
021616_04,15_exposure,15,exposure,right,left,TRUE,59,99,0.6,0.71,0.29,6,0.4,left,right,TRUE,image_away,gaze
021616_04,15_test,15,test,face,straightahead,FALSE,21,91,0.23,0.63,0,8,0.3,left,right,TRUE,image_away,gaze
021616_04,15_test,15,test,left,straightahead,FALSE,26,91,0.29,0.63,0,8,0.3,left,right,TRUE,image_away,gaze
021616_04,15_test,15,test,right,straightahead,TRUE,44,91,0.48,0.63,0,8,0.3,left,right,TRUE,image_away,gaze
021616_04,16_exposure,16,exposure,face,left,FALSE,5,77,0.06,0.57,0.57,7,0.6,right,left,TRUE,distracter_target,gaze
021616_04,16_exposure,16,exposure,left,left,TRUE,41,77,0.53,0.57,0.57,7,0.6,right,left,TRUE,distracter_target,gaze
021616_04,16_exposure,16,exposure,right,left,FALSE,31,77,0.4,0.57,0.57,7,0.6,right,left,TRUE,distracter_target,gaze
021616_04,16_test,16,test,face,NA,NA,0,81,0,0.69,0,5,0.233,left,right,TRUE,image_away,gaze
021616_04,16_test,16,test,left,straightahead,FALSE,25,81,0.31,0.69,0,5,0.233,left,right,TRUE,image_away,gaze
021616_04,16_test,16,test,right,straightahead,TRUE,56,81,0.69,0.69,0,5,0.233,left,right,TRUE,image_away,gaze
021616_04,2_exposure,2,exposure,face,right,FALSE,6,107,0.06,0.58,0.58,8,0.233,right,face,FALSE,image_face,gaze
021616_04,2_exposure,2,exposure,left,right,FALSE,42,107,0.39,0.58,0.58,8,0.233,right,face,FALSE,image_face,gaze
021616_04,2_exposure,2,exposure,right,right,TRUE,59,107,0.55,0.58,0.58,8,0.233,right,face,FALSE,image_face,gaze
021616_04,2_test,2,test,face,NA,NA,0,113,0,0.65,0,5,0.333,left,right,TRUE,image_away,gaze
021616_04,2_test,2,test,left,straightahead,FALSE,39,113,0.35,0.65,0,5,0.333,left,right,TRUE,image_away,gaze
021616_04,2_test,2,test,right,straightahead,TRUE,74,113,0.65,0.65,0,5,0.333,left,right,TRUE,image_away,gaze
021616_04,3_exposure,3,exposure,face,NA,NA,0,102,0,0.79,0.79,5,0.233,right,left,TRUE,distracter_target,gaze
021616_04,3_exposure,3,exposure,left,left,TRUE,81,102,0.79,0.79,0.79,5,0.233,right,left,TRUE,distracter_target,gaze
021616_04,3_exposure,3,exposure,right,left,FALSE,21,102,0.21,0.79,0.79,5,0.233,right,left,TRUE,distracter_target,gaze
021616_04,3_test,3,test,face,NA,NA,0,114,0,0.68,0,4,0.3,left,right,TRUE,image_away,gaze
021616_04,3_test,3,test,left,straightahead,FALSE,36,114,0.32,0.68,0,4,0.3,left,right,TRUE,image_away,gaze
021616_04,3_test,3,test,right,straightahead,TRUE,78,114,0.68,0.68,0,4,0.3,left,right,TRUE,image_away,gaze
021616_04,4_exposure,4,exposure,face,right,FALSE,6,113,0.05,0.83,0.83,3,0.233,left,right,TRUE,image_away,gaze
021616_04,4_exposure,4,exposure,left,right,FALSE,18,113,0.16,0.83,0.83,3,0.233,left,right,TRUE,image_away,gaze
021616_04,4_exposure,4,exposure,right,right,TRUE,89,113,0.79,0.83,0.83,3,0.233,left,right,TRUE,image_away,gaze
021616_04,4_test,4,test,face,straightahead,FALSE,2,97,0.02,0.6,0,5,0.3,face,left,FALSE,face_distracter,gaze
021616_04,4_test,4,test,left,straightahead,FALSE,38,97,0.39,0.6,0,5,0.3,face,left,FALSE,face_distracter,gaze
021616_04,4_test,4,test,right,straightahead,TRUE,57,97,0.59,0.6,0,5,0.3,face,left,FALSE,face_distracter,gaze
021616_04,5_exposure,5,exposure,face,NA,NA,0,93,0,0.2,0.8,4,0.4,right,left,TRUE,distracter_target,gaze
021616_04,5_exposure,5,exposure,left,right,TRUE,19,93,0.2,0.2,0.8,4,0.4,right,left,TRUE,distracter_target,gaze
021616_04,5_exposure,5,exposure,right,right,FALSE,74,93,0.8,0.2,0.8,4,0.4,right,left,TRUE,distracter_target,gaze
021616_04,5_test,5,test,face,NA,NA,0,99,0,0.4,0,7,1.033,left,right,TRUE,image_away,gaze
021616_04,5_test,5,test,left,straightahead,FALSE,59,99,0.6,0.4,0,7,1.033,left,right,TRUE,image_away,gaze
021616_04,5_test,5,test,right,straightahead,TRUE,40,99,0.4,0.4,0,7,1.033,left,right,TRUE,image_away,gaze
021616_04,6_exposure,6,exposure,face,right,FALSE,27,108,0.25,0.28,0.72,7,0.133,left,face,FALSE,image_away,gaze
021616_04,6_exposure,6,exposure,left,right,TRUE,23,108,0.21,0.28,0.72,7,0.133,left,face,FALSE,image_away,gaze
021616_04,6_exposure,6,exposure,right,right,FALSE,58,108,0.54,0.28,0.72,7,0.133,left,face,FALSE,image_away,gaze
021616_04,6_test,6,test,face,NA,NA,0,97,0,0.33,0,7,0.367,left,right,FALSE,image_away,gaze
021616_04,6_test,6,test,left,straightahead,TRUE,32,97,0.33,0.33,0,7,0.367,left,right,FALSE,image_away,gaze
021616_04,6_test,6,test,right,straightahead,FALSE,65,97,0.67,0.33,0,7,0.367,left,right,FALSE,image_away,gaze
021616_04,7_exposure,7,exposure,face,right,FALSE,21,102,0.21,0.42,0.58,7,0.267,left,right,FALSE,image_away,gaze
021616_04,7_exposure,7,exposure,left,right,TRUE,34,102,0.33,0.42,0.58,7,0.267,left,right,FALSE,image_away,gaze
021616_04,7_exposure,7,exposure,right,right,FALSE,47,102,0.46,0.42,0.58,7,0.267,left,right,FALSE,image_away,gaze
021616_04,7_test,7,test,face,straightahead,FALSE,12,94,0.13,0.33,0,6,0.133,left,face,FALSE,image_away,gaze
021616_04,7_test,7,test,left,straightahead,FALSE,55,94,0.59,0.33,0,6,0.133,left,face,FALSE,image_away,gaze
021616_04,7_test,7,test,right,straightahead,TRUE,27,94,0.29,0.33,0,6,0.133,left,face,FALSE,image_away,gaze
021616_04,8_exposure,8,exposure,face,right,FALSE,20,93,0.22,0.52,0.48,8,0.567,left,right,FALSE,image_away,gaze
021616_04,8_exposure,8,exposure,left,right,TRUE,38,93,0.41,0.52,0.48,8,0.567,left,right,FALSE,image_away,gaze
021616_04,8_exposure,8,exposure,right,right,FALSE,35,93,0.38,0.52,0.48,8,0.567,left,right,FALSE,image_away,gaze
021616_04,8_test,8,test,face,straightahead,FALSE,28,113,0.25,0.36,0,6,0.4,left,right,FALSE,image_away,gaze
021616_04,8_test,8,test,left,straightahead,TRUE,31,113,0.27,0.36,0,6,0.4,left,right,FALSE,image_away,gaze
021616_04,8_test,8,test,right,straightahead,FALSE,54,113,0.48,0.36,0,6,0.4,left,right,FALSE,image_away,gaze
021616_04,9_exposure,9,exposure,face,NA,NA,0,105,0,0.71,0.71,4,0.467,left,right,TRUE,image_away,gaze
021616_04,9_exposure,9,exposure,left,right,FALSE,30,105,0.29,0.71,0.71,4,0.467,left,right,TRUE,image_away,gaze
021616_04,9_exposure,9,exposure,right,right,TRUE,75,105,0.71,0.71,0.71,4,0.467,left,right,TRUE,image_away,gaze
021616_04,9_test,9,test,face,NA,NA,0,116,0,0.74,0,4,0.733,left,right,FALSE,image_away,gaze
021616_04,9_test,9,test,left,straightahead,TRUE,86,116,0.74,0.74,0,4,0.733,left,right,FALSE,image_away,gaze
021616_04,9_test,9,test,right,straightahead,FALSE,30,116,0.26,0.74,0,4,0.733,left,right,FALSE,image_away,gaze
021716_01,1_exposure,1,exposure,face,right,FALSE,40,77,0.52,0.43,0.57,4,0.667,face,right,FALSE,face_distracter,gaze
021716_01,1_exposure,1,exposure,left,right,TRUE,16,77,0.21,0.43,0.57,4,0.667,face,right,FALSE,face_distracter,gaze
021716_01,1_exposure,1,exposure,right,right,FALSE,21,77,0.27,0.43,0.57,4,0.667,face,right,FALSE,face_distracter,gaze
021716_01,1_test,1,test,face,straightahead,FALSE,55,112,0.49,0.49,0,6,0.8,face,right,FALSE,face_distracter,gaze
021716_01,1_test,1,test,left,straightahead,TRUE,28,112,0.25,0.49,0,6,0.8,face,right,FALSE,face_distracter,gaze
021716_01,1_test,1,test,right,straightahead,FALSE,29,112,0.26,0.49,0,6,0.8,face,right,FALSE,face_distracter,gaze
021716_01,10_exposure,10,exposure,face,NA,NA,0,118,0,0.12,0.88,1,0.633,left,right,FALSE,image_away,gaze
021716_01,10_exposure,10,exposure,left,right,TRUE,14,118,0.12,0.12,0.88,1,0.633,left,right,FALSE,image_away,gaze
021716_01,10_exposure,10,exposure,right,right,FALSE,104,118,0.88,0.12,0.88,1,0.633,left,right,FALSE,image_away,gaze
021716_01,10_test,10,test,face,straightahead,FALSE,22,73,0.3,0.59,0,4,0.667,right,left,FALSE,target_distracter,gaze
021716_01,10_test,10,test,left,straightahead,FALSE,21,73,0.29,0.59,0,4,0.667,right,left,FALSE,target_distracter,gaze
021716_01,10_test,10,test,right,straightahead,TRUE,30,73,0.41,0.59,0,4,0.667,right,left,FALSE,target_distracter,gaze
021716_01,11_exposure,11,exposure,face,NA,NA,0,102,0,0.07,0.93,0,4.033,left,right,TRUE,image_away,gaze
021716_01,11_exposure,11,exposure,left,left,FALSE,95,102,0.93,0.07,0.93,0,4.033,left,right,TRUE,image_away,gaze
021716_01,11_exposure,11,exposure,right,left,TRUE,7,102,0.07,0.07,0.93,0,4.033,left,right,TRUE,image_away,gaze
021716_01,11_test,11,test,face,straightahead,FALSE,58,75,0.77,0.59,0,3,0.5,face,right,FALSE,face_distracter,gaze
021716_01,11_test,11,test,left,straightahead,TRUE,10,75,0.13,0.59,0,3,0.5,face,right,FALSE,face_distracter,gaze
021716_01,11_test,11,test,right,straightahead,FALSE,7,75,0.09,0.59,0,3,0.5,face,right,FALSE,face_distracter,gaze
021716_01,12_exposure,12,exposure,face,left,FALSE,15,111,0.14,0,1,1,0.367,face,left,FALSE,face_distracter,gaze
021716_01,12_exposure,12,exposure,left,left,FALSE,96,111,0.86,0,1,1,0.367,face,left,FALSE,face_distracter,gaze
021716_01,12_exposure,12,exposure,right,NA,NA,0,111,0,0,1,1,0.367,face,left,FALSE,face_distracter,gaze
021716_01,12_test,12,test,face,straightahead,FALSE,93,108,0.86,0.53,0,2,0.3,face,left,FALSE,face_distracter,gaze
021716_01,12_test,12,test,left,straightahead,FALSE,7,108,0.06,0.53,0,2,0.3,face,left,FALSE,face_distracter,gaze
021716_01,12_test,12,test,right,straightahead,TRUE,8,108,0.07,0.53,0,2,0.3,face,left,FALSE,face_distracter,gaze
021716_01,13_exposure,13,exposure,face,right,FALSE,9,112,0.08,0.57,0.57,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,13_exposure,13,exposure,left,right,FALSE,44,112,0.39,0.57,0.57,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,13_exposure,13,exposure,right,right,TRUE,59,112,0.53,0.57,0.57,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,13_test,13,test,face,straightahead,FALSE,3,101,0.03,0.88,0,2,0.4,left,right,TRUE,image_away,gaze
021716_01,13_test,13,test,left,straightahead,FALSE,12,101,0.12,0.88,0,2,0.4,left,right,TRUE,image_away,gaze
021716_01,13_test,13,test,right,straightahead,TRUE,86,101,0.85,0.88,0,2,0.4,left,right,TRUE,image_away,gaze
021716_01,14_exposure,14,exposure,face,right,FALSE,21,110,0.19,0.94,0.06,4,0.267,face,left,TRUE,face_target,gaze
021716_01,14_exposure,14,exposure,left,right,TRUE,84,110,0.76,0.94,0.06,4,0.267,face,left,TRUE,face_target,gaze
021716_01,14_exposure,14,exposure,right,right,FALSE,5,110,0.05,0.94,0.06,4,0.267,face,left,TRUE,face_target,gaze
021716_01,14_test,14,test,face,straightahead,FALSE,31,107,0.29,0.79,0,6,0.4,face,right,FALSE,face_distracter,gaze
021716_01,14_test,14,test,left,straightahead,TRUE,60,107,0.56,0.79,0,6,0.4,face,right,FALSE,face_distracter,gaze
021716_01,14_test,14,test,right,straightahead,FALSE,16,107,0.15,0.79,0,6,0.4,face,right,FALSE,face_distracter,gaze
021716_01,15_exposure,15,exposure,face,right,FALSE,35,113,0.31,0.1,0.9,4,0.267,face,left,TRUE,face_target,gaze
021716_01,15_exposure,15,exposure,left,right,TRUE,8,113,0.07,0.1,0.9,4,0.267,face,left,TRUE,face_target,gaze
021716_01,15_exposure,15,exposure,right,right,FALSE,70,113,0.62,0.1,0.9,4,0.267,face,left,TRUE,face_target,gaze
